Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites
4566,412.072388,0,-12.371,5.016,12.281,-0.290,-51.709,62.868,19.360,-29.207,11.191,-16.812,38.188,-7.938,15.047,-3.938,7.922,0.768,-0.371,0.229,-0.468,1,358.247,24.830,24.830,26.991,2,41.518471,-86.241051,112.519997,122.135,289.100006,11,53,38,8,12
4567,412.180389,0,-15.668,0.148,9.391,0.059,-47.828,60.020,32.229,-20.143,15.331,-17.500,37.750,-8.625,14.906,-3.305,8.570,0.792,-0.351,0.202,-0.457,1,337.205,24.089,24.089,26.991,2,41.518459,-86.240990,109.459999,123.539,289.100006,11,53,38,20,12
4568,412.264374,0,-10.277,5.105,5.535,-0.067,-46.352,59.065,36.929,-5.595,13.541,-16.188,37.375,-9.062,14.586,-2.664,9.352,0.800,-0.342,0.194,-0.453,1,358.247,24.830,24.830,26.991,2,41.518452,-86.240959,107.680000,123.389,289.100006,11,53,38,28,12
4569,412.345367,0,-12.480,3.020,0.883,-0.154,-42.473,56.872,24.955,-14.995,9.400,-15.562,37.750,-13.250,14.414,-2.203,9.680,0.820,-0.318,0.174,-0.443,1,340.361,24.202,24.202,26.991,2,41.518448,-86.240929,106.290001,123.365,289.200012,11,53,38,36,12
4570,412.425385,0,-10.977,3.453,0.824,0.183,-39.755,55.200,25.179,-20.591,11.526,-15.812,37.125,-14.688,14.312,-1.648,9.836,0.833,-0.302,0.156,-0.436,1,355.091,24.720,24.720,26.991,2,41.518440,-86.240898,105.059998,123.467,289.100006,11,53,38,44,12
4571,412.586365,0,-10.984,0.582,10.242,1.077,-36.210,53.354,42.300,-23.500,11.750,-13.812,38.000,-17.500,14.289,-0.961,9.805,0.848,-0.282,0.132,-0.429,1,358.247,24.830,24.830,26.991,2,41.518429,-86.240822,102.610001,123.735,289.200012,11,53,38,60,12
4572,412.709381,0,-11.461,-0.742,19.547,4.044,-29.153,48.977,64.122,-24.395,13.205,-13.812,35.812,-18.625,14.328,0.125,9.531,0.877,-0.243,0.073,-0.409,1,371.925,25.299,25.299,26.991,2,41.518425,-86.240768,100.199997,123.283,289.500000,11,53,38,72,12
4573,412.817383,0,-16.242,-4.887,15.785,5.298,-26.065,46.248,9.512,-26.634,11.862,-12.938,35.750,-26.000,14.156,0.547,9.609,0.891,-0.225,0.047,-0.392,1,350.882,24.573,24.573,26.991,2,41.518417,-86.240715,98.360001,123.512,289.799988,11,53,38,84,12
4574,412.902374,0,-12.730,-1.059,-0.211,5.622,-23.679,44.988,16.226,-7.610,9.064,-13.250,33.312,-27.125,14.133,0.586,9.609,0.899,-0.208,0.034,-0.383,1,344.570,24.351,24.351,26.991,2,41.518417,-86.240677,97.290001,123.436,290.000000,11,53,38,92,12
4575,412.949371,0,-15.094,-2.219,-2.789,5.602,-22.462,44.570,18.129,-2.238,8.617,-12.438,31.188,-24.250,13.406,1.484,10.195,0.903,-0.198,0.029,-0.380,1,344.570,24.351,24.351,26.991,2,41.518417,-86.240654,96.889999,123.554,290.100006,11,53,38,96,12
4576,413.070374,0,-10.203,2.531,-1.965,5.435,-20.124,43.883,39.167,0.336,3.357,-12.312,32.125,-27.750,13.227,1.688,10.305,0.909,-0.179,0.022,-0.375,1,358.247,24.830,24.830,26.991,2,41.518414,-86.240608,95.809998,123.716,290.399994,11,53,39,8,12
4577,413.180389,0,-8.711,1.523,2.297,5.272,-17.990,43.718,25.626,3.917,-1.902,-10.938,31.125,-28.062,12.391,2.688,10.648,0.913,-0.162,0.016,-0.374,1,347.726,24.462,24.462,26.991,2,41.518410,-86.240555,94.790001,123.527,290.700012,11,53,39,20,12
4578,413.297363,0,-11.305,-3.703,-1.668,5.293,-14.318,44.468,18.017,-1.790,-8.393,-10.562,30.188,-31.500,11.867,3.352,10.773,0.915,-0.133,0.005,-0.380,1,368.768,25.192,25.192,26.991,2,41.518410,-86.240494,94.000000,123.566,291.100006,11,53,39,32,12
4579,413.383392,0,-13.855,-6.805,-2.438,5.187,-12.094,44.589,58.415,4.364,6.379,-11.188,28.812,-32.000,11.250,4.406,10.664,0.917,-0.114,-0.002,-0.381,1,365.612,25.084,25.084,26.991,2,41.518402,-86.240463,93.820000,123.340,291.299988,11,53,39,40,12
4580,413.463379,0,-6.840,-3.859,-2.020,4.864,-5.504,44.061,67.927,3.693,8.057,-10.188,25.688,-33.812,10.789,5.227,10.406,0.924,-0.060,-0.021,-0.376,1,365.612,25.084,25.084,26.991,2,41.518398,-86.240425,93.629997,123.531,291.399994,11,53,39,48,12
4581,413.578369,0,-7.973,-6.453,0.734,4.613,-1.558,43.485,60.765,1.119,6.938,-9.000,23.062,-34.938,10.289,6.070,9.977,0.928,-0.028,-0.032,-0.371,1,358.247,24.830,24.830,26.991,2,41.518398,-86.240372,93.400002,123.492,291.700012,11,53,39,60,12
4582,413.707367,0,-6.055,-4.125,1.559,4.383,5.910,42.477,38.496,1.231,6.491,-7.562,19.500,-36.375,9.719,6.758,9.523,0.931,0.034,-0.054,-0.360,1,368.768,25.192,25.192,26.991,2,41.518398,-86.240318,93.330002,123.824,291.899994,11,53,39,72,12
4583,413.899384,0,-9.047,-6.074,-0.059,4.231,10.277,41.914,30.438,0.336,2.350,-7.000,15.688,-37.188,9.141,7.180,9.172,0.931,0.070,-0.066,-0.353,1,358.247,24.830,24.830,26.991,2,41.518391,-86.240227,93.639999,124.230,292.299988,11,53,39,92,12
4584,413.947388,0,-8.730,-6.961,-3.254,3.942,16.646,41.834,38.831,0.336,0.112,-6.500,12.125,-37.688,8.180,7.914,8.406,0.925,0.123,-0.083,-0.348,1,368.768,25.192,25.192,26.991,2,41.518391,-86.240211,93.650002,124.285,292.399994,11,53,39,96,12
4585,414.066376,0,-6.648,-8.617,2.059,3.782,18.369,41.905,27.753,0.448,-4.924,-5.688,9.000,-37.875,8.031,7.992,8.320,0.923,0.137,-0.087,-0.348,1,355.091,24.720,24.720,26.991,2,41.518391,-86.240150,94.129997,124.665,292.600006,11,53,40,8,12
4586,414.187378,0,-3.473,-5.438,2.961,3.691,19.828,42.067,35.138,1.343,-4.924,-7.938,8.500,-38.875,7.367,8.312,7.836,0.921,0.149,-0.091,-0.348,1,350.882,24.573,24.573,26.991,2,41.518383,-86.240097,94.570000,124.437,292.899994,11,53,40,20,12
4587,414.261383,0,-4.871,-5.492,0.621,3.105,24.041,42.693,1.790,1.902,-3.245,-3.000,1.812,-39.375,6.781,8.305,7.688,0.913,0.184,-0.100,-0.351,1,368.768,25.192,25.192,26.991,2,41.518383,-86.240067,94.919998,124.481,293.000000,11,53,40,28,12
4588,414.342377,0,-2.980,-5.180,1.801,2.820,23.940,43.004,-22.605,0.336,-4.924,-5.812,3.750,-36.812,6.383,8.086,7.797,0.912,0.184,-0.098,-0.354,1,382.446,25.654,25.654,26.991,2,41.518379,-86.240021,95.239998,124.949,293.100006,11,53,40,36,12
4589,414.422394,0,-6.473,-8.984,0.344,2.676,24.108,43.534,2.126,-1.902,-5.595,-4.250,1.062,-37.875,6.062,7.953,7.797,0.910,0.185,-0.099,-0.358,1,376.133,25.442,25.442,26.991,2,41.518375,-86.239990,95.599998,125.121,293.299988,11,53,40,44,12
4590,414.503387,0,-8.012,-8.574,1.223,2.576,24.109,44.059,-3.917,0.560,-7.722,-6.688,1.875,-37.938,5.719,7.766,7.820,0.908,0.185,-0.099,-0.362,1,355.091,24.720,24.720,26.991,2,41.518375,-86.239952,95.849998,125.355,293.399994,11,53,40,52,12
4591,414.627380,0,-4.867,-6.078,3.152,2.566,23.310,44.834,-0.671,-4.141,-10.295,-5.000,1.000,-37.000,5.406,7.461,7.938,0.907,0.178,-0.097,-0.369,1,365.612,25.084,25.084,26.991,2,41.518372,-86.239899,96.419998,125.333,293.600006,11,53,40,64,12
4592,414.745392,0,-6.926,-9.191,2.336,2.625,22.497,45.661,-7.833,-5.371,-8.057,-4.062,1.938,-36.438,4.969,6.867,8.195,0.905,0.171,-0.096,-0.376,1,382.446,25.654,25.654,26.991,2,41.518368,-86.239838,97.080002,125.703,293.700012,11,53,40,76,12
4593,414.864380,0,-6.148,-8.559,2.266,3.098,20.047,47.020,-34.019,-7.610,-4.476,-7.312,3.000,-36.938,4.688,6.172,8.523,0.905,0.149,-0.094,-0.388,1,379.290,25.548,25.548,26.991,2,41.518360,-86.239792,97.760002,125.949,294.000000,11,53,40,88,12
4594,414.950378,0,-6.855,-7.777,3.578,3.826,17.024,48.170,-34.691,-7.945,-3.581,-7.375,7.188,-38.250,4.469,5.352,8.867,0.904,0.122,-0.091,-0.399,1,399.280,26.213,26.213,26.991,2,41.518356,-86.239754,98.139999,125.544,294.200012,11,53,40,96,12
4595,415.021393,0,-4.434,-4.562,7.047,4.534,14.307,48.956,-14.436,-5.148,-1.679,-9.062,7.438,-36.938,4.297,4.547,9.172,0.904,0.097,-0.087,-0.406,1,394.019,26.040,26.040,26.991,2,41.518353,-86.239723,98.349998,125.337,294.299988,11,53,41,4,12
4596,415.076385,0,-1.195,-0.508,7.668,5.330,11.551,49.612,-19.024,-7.386,-4.252,-10.188,13.500,-38.188,4.250,4.211,9.297,0.904,0.072,-0.084,-0.413,1,386.655,25.795,25.795,26.991,2,41.518349,-86.239693,98.570000,125.443,294.500000,11,53,41,8,12
4597,415.308380,0,-6.797,-6.977,5.438,5.542,10.711,49.752,-37.488,-11.191,-3.357,-9.375,11.938,-36.688,4.156,3.859,9.422,0.904,0.064,-0.083,-0.414,1,390.863,25.935,25.935,26.991,2,41.518337,-86.239594,99.410004,124.707,295.200012,11,53,41,32,12
4598,415.381378,0,-2.488,-3.828,3.656,5.634,10.371,49.795,-40.846,-9.176,-2.574,-13.562,19.188,-35.938,3.953,1.617,10.055,0.904,0.061,-0.082,-0.415,1,376.133,25.442,25.442,26.991,2,41.518333,-86.239555,99.510002,124.084,295.500000,11,53,41,40,12
4599,415.461365,0,-3.105,0.285,5.094,7.786,0.850,51.059,-4.252,-1.790,-1.455,-13.562,19.188,-35.938,3.844,1.203,10.172,0.900,-0.023,-0.064,-0.430,1,379.290,25.548,25.548,26.991,2,41.518330,-86.239517,99.339996,123.981,295.899994,11,53,41,48,12
4600,415.542389,0,0.672,1.332,4.609,8.050,0.001,51.233,-2.238,-3.021,-3.917,-14.125,19.875,-34.375,3.734,1.000,10.273,0.899,-0.030,-0.063,-0.431,1,382.446,25.654,25.654,26.991,2,41.518318,-86.239487,99.330002,123.968,296.299988,11,53,41,56,12
4601,415.665375,0,-0.617,1.316,-1.582,8.030,0.731,51.347,6.267,-1.343,-2.126,-14.625,20.188,-34.438,3.586,1.016,10.359,0.899,-0.025,-0.066,-0.432,1,371.925,25.299,25.299,26.991,2,41.518314,-86.239433,99.309998,124.216,296.899994,11,53,41,68,12
4602,415.787384,0,0.527,-0.008,-1.555,7.845,3.404,51.554,18.129,3.021,-1.455,-14.125,20.062,-35.625,3.367,1.266,10.438,0.899,-0.003,-0.074,-0.432,1,371.925,25.299,25.299,26.991,2,41.518307,-86.239372,99.360001,123.981,297.500000,11,53,41,80,12
4603,415.870392,0,-3.555,0.062,-3.008,7.610,6.806,51.463,11.974,2.126,1.007,-12.625,16.062,-37.750,3.125,1.641,10.445,0.899,0.025,-0.085,-0.429,1,371.925,25.299,25.299,26.991,2,41.518303,-86.239342,99.410004,123.828,297.899994,11,53,41,88,12
4604,415.952393,0,-0.883,0.520,0.539,7.521,7.904,51.275,7.162,-0.448,2.238,-12.625,16.062,-37.750,2.992,1.766,10.461,0.899,0.034,-0.089,-0.427,1,368.768,25.192,25.192,26.991,2,41.518295,-86.239304,99.610001,123.679,298.200012,11,53,41,96,12
4605,416.268341,0,-4.504,-3.105,-1.746,6.991,9.503,51.322,15.891,3.693,1.679,-13.125,13.000,-35.438,2.414,1.562,10.547,0.899,0.048,-0.091,-0.426,1,371.925,25.299,25.299,26.991,2,41.518280,-86.239182,99.870003,123.305,299.600006,11,53,42,24,12
4606,416.286469,0,-0.617,-2.180,-0.836,6.912,8.919,51.460,-12.086,0.448,-5.036,-12.000,13.625,-36.000,2.375,1.453,10.562,0.898,0.044,-0.088,-0.428,1,350.882,24.573,24.573,26.991,2,41.518280,-86.239159,99.949997,123.641,299.799988,11,53,42,28,12
4607,416.350372,0,1.270,-0.586,0.543,6.868,8.820,51.545,-3.021,2.462,-4.476,-11.750,11.625,-35.250,2.320,1.406,10.562,0.898,0.043,-0.087,-0.429,1,358.247,24.830,24.830,26.991,2,41.518272,-86.239128,100.019997,123.084,300.100006,11,53,42,36,12
4608,416.430389,0,-0.707,1.148,-2.520,7.026,7.566,51.723,-27.976,3.133,-2.910,-12.750,16.062,-35.750,2.219,1.141,10.594,0.898,0.033,-0.084,-0.431,1,371.925,25.299,25.299,26.991,2,41.518269,-86.239098,100.279999,123.338,300.399994,11,53,42,44,12
4609,416.589386,0,-3.922,-3.500,-1.180,7.091,6.218,51.965,-16.003,0.336,-4.476,-11.562,16.625,-36.312,2.164,1.008,10.594,0.897,0.022,-0.079,-0.434,1,358.247,24.830,24.830,26.991,2,41.518261,-86.239021,100.440002,123.244,301.100006,11,53,42,60,12
4610,416.703369,0,1.805,1.066,2.199,7.184,4.606,52.099,-20.703,0.895,-3.805,-12.312,16.500,-36.688,1.914,0.031,10.594,0.897,0.009,-0.074,-0.436,1,361.404,24.939,24.939,26.991,2,41.518253,-86.238968,100.500000,122.925,301.600006,11,53,42,72,12
4611,416.787384,0,-3.316,-0.016,-3.324,7.107,1.083,52.549,-44.986,2.462,1.679,-12.750,18.688,-35.438,1.805,-0.828,10.547,0.895,-0.019,-0.060,-0.441,1,368.768,25.192,25.192,26.991,2,41.518250,-86.238937,100.430000,122.950,301.899994,11,53,42,80,12
4612,416.824371,0,1.680,2.887,-2.195,7.171,-5.837,52.457,-50.693,0.224,-0.112,-13.812,22.562,-32.938,1.734,-1.828,10.391,0.893,-0.073,-0.034,-0.443,1,371.925,25.299,25.299,26.991,2,41.518246,-86.238914,100.449997,123.163,302.100006,11,53,42,84,12
4613,416.908386,0,-3.301,1.707,-3.441,7.137,-9.054,52.420,-58.415,2.238,1.231,-14.625,25.312,-32.688,1.703,-2.133,10.320,0.891,-0.098,-0.021,-0.444,1,368.768,25.192,25.192,26.991,2,41.518242,-86.238876,100.389999,123.023,302.399994,11,53,42,92,12
4614,416.989380,0,-0.574,3.586,-0.234,7.127,-12.262,52.370,-51.812,0.560,0.895,-13.750,24.000,-30.375,1.633,-3.156,10.008,0.888,-0.123,-0.008,-0.444,1,355.091,24.720,24.720,26.991,2,41.518234,-86.238846,100.339996,123.237,302.700012,11,53,43,0,12
4615,417.070374,0,1.613,3.609,1.727,7.439,-19.122,52.063,-58.527,-3.469,3.021,-14.688,27.625,-29.875,1.602,-4.008,9.656,0.879,-0.177,0.015,-0.442,1,365.612,25.084,25.084,26.991,2,41.518230,-86.238808,99.900002,123.043,303.000000,11,53,43,8,12
4616,417.220367,0,-2.348,1.156,0.645,7.526,-24.761,51.379,-60.765,-2.462,7.722,-14.125,30.625,-26.938,1.547,-4.695,9.305,0.872,-0.221,0.035,-0.435,1,368.768,25.192,25.192,26.991,2,41.518219,-86.238739,99.290001,123.181,303.700012,11,53,43,24,12
4617,417.262390,0,0.105,3.586,-0.219,7.359,-31.300,50.041,-36.593,-2.350,10.072,-16.312,32.188,-27.500,1.422,-5.570,8.719,0.863,-0.270,0.058,-0.422,1,361.404,24.939,24.939,26.991,2,41.518219,-86.238724,99.180000,123.478,303.799988,11,53,43,28,12
4618,417.465393,0,-0.551,3.801,-0.613,7.312,-33.397,49.766,-44.650,-3.469,5.371,-17.188,34.875,-19.875,1.398,-5.844,8.500,0.859,-0.286,0.065,-0.419,1,355.091,24.720,24.720,26.991,2,41.518208,-86.238632,98.000000,123.566,304.399994,11,53,43,48,12
4619,417.548370,0,2.324,6.645,-0.531,7.274,-34.790,49.551,-51.589,-4.812,4.252,-15.375,33.812,-20.125,1.250,-6.773,7.492,0.857,-0.296,0.070,-0.416,1,368.768,25.192,25.192,26.991,2,41.518208,-86.238594,97.209999,123.605,304.600006,11,53,43,56,12
4620,417.629364,0,1.258,4.367,2.141,6.778,-44.191,48.489,-25.626,-6.379,5.707,-16.250,37.000,-13.875,1.195,-6.977,7.156,0.834,-0.365,0.104,-0.400,1,368.768,25.192,25.192,26.991,2,41.518204,-86.238564,96.599998,123.608,304.700012,11,53,43,64,12
4621,417.705383,0,-2.395,2.457,4.520,6.732,-46.149,47.876,-13.541,-6.379,9.064,-15.938,36.938,-11.750,1.180,-6.984,7.023,0.830,-0.380,0.109,-0.394,1,365.612,25.084,25.084,26.991,2,41.518200,-86.238518,96.120003,123.872,304.899994,11,53,43,72,12
4622,417.755371,0,-0.672,3.105,6.535,6.642,-46.742,46.794,13.876,-10.072,14.100,-15.188,36.625,-10.562,1.148,-6.852,7.023,0.832,-0.385,0.108,-0.385,1,376.133,25.442,25.442,26.991,2,41.518200,-86.238503,95.779999,123.953,304.899994,11,53,43,76,12
4623,417.863373,0,2.090,6.500,6.750,6.458,-46.715,45.653,-5.819,-16.562,15.779,-15.812,37.875,-10.375,1.133,-6.789,7.016,0.836,-0.385,0.106,-0.376,1,361.404,24.939,24.939,26.991,2,41.518196,-86.238449,94.440002,124.218,305.200012,11,53,43,88,12
4624,417.947388,0,3.430,7.758,7.043,6.295,-46.144,44.306,-4.141,-17.233,16.226,-14.875,36.688,-9.375,1.102,-6.438,7.219,0.843,-0.381,0.101,-0.366,1,371.925,25.299,25.299,26.991,2,41.518196,-86.238419,93.440002,124.430,305.299988,11,53,43,96,12
4625,418.027374,0,-3.145,3.980,4.473,6.095,-45.127,41.539,15.443,-11.302,14.660,-14.188,38.312,-11.812,1.109,-6.141,7.406,0.855,-0.376,0.090,-0.346,1,340.361,24.202,24.202,26.991,2,41.518196,-86.238373,92.389999,124.473,305.399994,11,53,44,4,12
4626,418.142365,0,-2.477,2.711,5.863,6.104,-44.431,40.494,26.969,-12.645,17.905,-13.375,37.312,-10.375,1.125,-5.820,7.633,0.860,-0.371,0.084,-0.339,1,368.768,25.192,25.192,26.991,2,41.518192,-86.238319,90.720001,124.738,305.700012,11,53,44,16,12
4627,418.259369,0,-2.105,2.164,4.883,6.201,-43.566,38.869,11.638,-14.436,9.288,-12.875,37.688,-12.562,1.250,-5.289,8.000,0.868,-0.366,0.076,-0.327,1,371.925,25.299,25.299,26.991,2,41.518196,-86.238266,88.940002,124.830,305.899994,11,53,44,28,12
4628,418.312378,0,-0.945,4.254,4.859,6.826,-41.340,36.913,5.595,-19.136,5.819,-11.125,36.562,-12.438,1.492,-4.633,8.438,0.879,-0.352,0.059,-0.316,1,376.133,25.442,25.442,26.991,2,41.518196,-86.238251,88.320000,124.781,306.000000,11,53,44,32,12
4629,418.421387,0,1.574,7.238,8.352,7.549,-39.667,35.178,24.395,-11.526,7.833,-10.500,36.625,-16.938,1.547,-4.430,8.578,0.888,-0.341,0.043,-0.305,1,379.290,25.548,25.548,26.991,2,41.518200,-86.238190,86.769997,124.972,306.200012,11,53,44,44,12
4630,418.502380,0,-2.543,0.266,4.531,8.178,-38.960,33.709,-1.567,-16.003,3.581,-11.188,36.375,-16.500,1.734,-4.031,8.898,0.893,-0.338,0.032,-0.295,1,358.247,24.830,24.830,26.991,2,41.518200,-86.238159,85.570000,124.603,306.399994,11,53,44,52,12
4631,418.622375,0,1.043,5.410,3.707,8.454,-38.996,32.578,12.086,-9.512,8.952,-11.562,36.625,-17.688,1.797,-3.930,9.008,0.895,-0.339,0.027,-0.287,1,358.247,24.830,24.830,26.991,2,41.518208,-86.238106,84.209999,124.711,306.799988,11,53,44,64,12
4632,418.739380,0,-1.250,4.086,3.203,8.458,-38.742,31.915,10.183,-9.064,12.645,-10.812,37.062,-17.438,1.906,-3.672,9.258,0.898,-0.337,0.024,-0.282,1,361.404,24.939,24.939,26.991,2,41.518211,-86.238045,82.790001,124.677,307.100006,11,53,44,76,12
4633,418.953369,0,-1.188,4.293,2.160,8.600,-39.073,29.985,-10.072,-12.310,12.198,-10.625,37.625,-17.125,2.125,-3.562,9.469,0.901,-0.340,0.018,-0.267,1,355.091,24.720,24.720,26.991,2,41.518223,-86.237961,80.639999,124.211,307.600006,11,53,44,96,12
4634,419.024384,0,-2.551,-0.551,5.625,9.866,-43.051,24.912,-0.895,-15.891,8.729,-9.875,34.500,-15.312,2.484,-3.781,9.586,0.898,-0.374,0.001,-0.231,1,361.404,24.939,24.939,26.991,2,41.518227,-86.237923,79.449997,123.797,307.899994,11,53,45,4,12
4635,419.070374,0,-3.363,2.055,3.535,9.830,-45.400,23.375,-12.086,-6.714,13.764,-9.438,35.938,-13.250,2.555,-3.977,9.594,0.893,-0.393,0.000,-0.219,1,368.768,25.192,25.192,26.991,2,41.518230,-86.237907,78.949997,123.833,308.000000,11,53,45,8,12
4636,419.223389,0,-0.492,2.977,3.504,9.674,-46.224,22.922,-30.215,-10.295,12.757,-8.812,37.812,-14.062,2.562,-4.000,9.609,0.892,-0.399,0.002,-0.215,1,368.768,25.192,25.192,26.991,2,41.518246,-86.237839,76.769997,123.500,308.500000,11,53,45,24,12
4637,419.305389,0,-1.891,6.188,-0.672,9.591,-47.258,22.346,-23.053,-7.274,17.793,-10.000,35.750,-10.250,2.555,-4.758,9.578,0.889,-0.407,0.002,-0.210,1,361.404,24.939,24.939,26.991,2,41.518253,-86.237801,75.940002,123.256,308.700012,11,53,45,32,12
4638,419.382385,0,-3.355,5.828,-0.676,8.266,-53.881,19.449,-34.131,-10.295,11.750,-8.875,38.250,-8.062,2.562,-5.266,9.406,0.871,-0.456,0.013,-0.182,1,358.247,24.830,24.830,26.991,2,41.518257,-86.237770,74.800003,123.136,308.899994,11,53,45,40,12
4639,419.464386,0,-0.262,2.941,0.949,7.905,-56.586,18.282,-21.374,-9.512,3.917,-6.375,39.250,-6.312,2.562,-5.469,9.344,0.862,-0.477,0.015,-0.172,1,361.404,24.939,24.939,26.991,2,41.518265,-86.237724,73.720001,123.018,309.100006,11,53,45,48,12
4640,419.581390,0,-4.789,2.879,1.215,7.885,-58.876,17.536,-21.710,-5.260,4.924,-7.188,37.875,-3.562,2.602,-5.742,9.203,0.854,-0.494,0.016,-0.166,1,368.768,25.192,25.192,26.991,2,41.518280,-86.237679,72.099998,122.854,309.299988,11,53,45,60,12
4641,419.664368,0,1.109,5.340,2.758,8.030,-61.162,16.859,-46.553,-14.100,9.400,-6.188,37.375,0.562,2.664,-6.281,8.852,0.844,-0.511,0.015,-0.161,1,368.768,25.192,25.192,26.991,2,41.518288,-86.237648,71.190002,122.776,309.399994,11,53,45,68,12
4642,419.823364,0,-4.844,2.375,2.648,7.411,-66.215,14.881,-25.850,-10.519,11.526,-7.938,38.375,1.312,2.656,-6.617,8.625,0.824,-0.547,0.017,-0.143,1,376.133,25.442,25.442,26.991,2,41.518307,-86.237579,68.720001,122.434,309.500000,11,53,45,84,12
4643,419.948364,0,-1.309,7.016,1.789,7.141,-68.706,13.821,-8.281,-20.143,10.295,-6.438,37.625,4.625,2.758,-6.992,8.289,0.814,-0.565,0.017,-0.134,1,394.019,26.040,26.040,26.991,2,41.518326,-86.237526,66.690002,122.366,309.600006,11,53,45,96,12
4644,420.023376,0,-5.078,3.969,6.344,6.361,-72.087,10.597,4.029,-25.738,18.241,-4.750,34.938,8.375,2.891,-7.023,8.211,0.801,-0.589,0.010,-0.107,1,390.863,25.935,25.935,26.991,2,41.518337,-86.237495,65.010002,122.248,309.600006,11,53,46,4,12
4645,420.070374,0,-2.820,6.984,9.066,5.550,-73.140,6.973,22.605,-33.236,17.122,-1.750,33.000,9.375,3.078,-6.734,8.414,0.799,-0.596,-0.003,-0.078,1,402.436,26.316,26.316,26.991,2,41.518345,-86.237480,64.019997,122.181,309.500000,11,53,46,8,12
4646,420.222382,0,-4.953,4.312,7.633,4.983,-71.479,4.420,24.731,-34.467,20.479,-1.750,36.750,6.938,3.172,-6.531,8.555,0.809,-0.584,-0.013,-0.057,1,394.019,26.040,26.040,26.991,2,41.518368,-86.237419,60.259998,121.921,309.399994,11,53,46,24,12
4647,420.304382,0,-0.750,7.824,13.422,5.337,-67.516,-1.876,26.074,-37.824,16.003,0.062,35.438,6.312,3.797,-5.828,8.984,0.831,-0.554,-0.048,-0.012,1,402.436,26.316,26.316,26.991,2,41.518383,-86.237389,57.709999,120.938,309.399994,11,53,46,32,12
4648,420.386383,0,-1.570,5.164,18.824,5.950,-64.590,-5.825,38.048,-41.181,17.010,3.750,34.500,0.938,4.133,-5.359,9.273,0.844,-0.531,-0.071,0.015,1,405.593,26.419,26.419,26.991,2,41.518398,-86.237358,55.250000,120.133,309.299988,11,53,46,40,12
4649,420.464386,0,-7.195,-1.391,21.133,6.321,-62.579,-9.434,10.855,-47.448,11.974,4.750,34.812,-3.250,4.367,-5.180,9.383,0.853,-0.513,-0.090,0.042,1,412.958,26.658,26.658,26.991,2,41.518417,-86.237335,52.869999,119.046,309.299988,11,53,46,48,12
4650,420.584381,0,-5.312,2.559,13.645,7.092,-60.129,-13.717,36.481,-47.000,16.003,6.062,35.688,-7.188,4.820,-4.617,9.719,0.861,-0.490,-0.113,0.072,1,402.436,26.316,26.316,26.991,2,41.518440,-86.237297,48.540001,116.758,309.399994,11,53,46,60,12
4651,420.662384,0,-7.840,-1.660,20.891,8.400,-58.067,-18.825,25.403,-41.517,14.772,6.438,34.188,-9.312,5.828,-3.695,10.258,0.866,-0.467,-0.142,0.108,1,386.655,25.795,25.795,26.991,2,41.518459,-86.237274,45.630001,115.254,309.500000,11,53,46,68,12
4652,420.787384,0,-5.840,3.227,22.910,9.053,-57.936,-20.715,-6.714,-47.224,8.281,6.312,36.062,-11.375,6.602,-3.492,10.398,0.865,-0.463,-0.155,0.119,1,379.290,25.548,25.548,26.991,2,41.518490,-86.237244,41.610001,112.704,309.700012,11,53,46,80,12
4653,420.863373,0,-9.426,-2.773,21.820,11.911,-60.454,-27.852,-12.869,-49.798,6.826,6.938,34.625,-12.312,7.547,-3.500,10.484,0.847,-0.464,-0.208,0.156,1,382.446,25.654,25.654,26.991,2,41.518509,-86.237221,38.439999,110.947,309.899994,11,53,46,88,12
4654,420.953369,0,-3.973,4.168,18.617,13.112,-61.301,-30.966,-11.302,-50.246,5.260,3.562,36.125,-11.625,8.102,-3.500,10.531,0.839,-0.462,-0.230,0.172,1,402.436,26.316,26.316,26.991,2,41.518528,-86.237206,35.580002,109.402,310.100006,11,53,46,96,12
4655,421.022369,0,-6.469,2.867,16.129,13.680,-61.416,-33.646,24.619,-35.698,9.736,3.438,37.438,-12.250,8.609,-3.273,10.828,0.835,-0.456,-0.245,0.189,1,382.446,25.654,25.654,26.991,2,41.518551,-86.237190,32.970001,107.859,310.299988,11,53,47,4,12
4656,421.068390,0,-9.961,-2.395,17.430,13.945,-59.754,-36.356,42.860,-20.255,17.793,4.688,34.938,-14.250,8.859,-2.867,11.242,0.837,-0.437,-0.254,0.211,1,371.925,25.299,25.299,26.991,2,41.518559,-86.237183,31.530001,107.267,310.399994,11,53,47,8,12
4657,421.398346,0,-8.363,1.223,1.824,13.423,-59.181,-39.757,-54.722,-26.522,7.386,5.500,35.625,-16.875,9.555,-4.305,12.180,0.832,-0.427,-0.262,0.239,1,365.612,25.084,25.084,26.991,2,41.518635,-86.237144,21.750000,104.904,311.299988,11,53,47,36,12
