Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites
5736,337.559692,0,0.906,0.414,3.289,7.713,10.490,-162.932,-17.122,-4.141,-0.895,-0.062,-20.500,-26.188,0.898,1.383,10.859,0.141,0.080,0.080,0.983,1,113.103,13.951,13.951,26.209,2,41.519081,-86.240646,267.309998,51.218,270.899994,11,22,6,96,12
5737,337.683685,0,-1.348,0.602,1.238,8.240,8.488,-162.863,-34.355,-5.371,-4.029,-2.375,-18.375,-26.500,0.922,0.750,11.008,0.143,0.082,0.062,0.984,1,120.468,14.398,14.398,26.209,2,41.519081,-86.240669,267.119995,50.357,271.299988,11,22,7,8,12
5738,337.800690,0,-1.254,-0.230,0.387,8.428,4.908,-162.538,-40.398,1.119,-9.736,-1.375,-19.188,-27.562,0.914,-0.242,11.141,0.148,0.079,0.031,0.985,1,120.468,14.398,14.398,26.209,2,41.519081,-86.240685,267.040009,49.888,271.700012,11,22,7,20,12
5739,338.000702,0,-2.043,-0.227,-3.145,8.292,0.485,-161.320,-18.688,-1.567,-11.302,-1.312,-15.438,-30.000,0.898,-0.820,11.188,0.162,0.072,-0.008,0.984,1,141.510,15.605,15.605,26.209,2,41.519081,-86.240730,267.630005,48.938,272.299988,11,22,7,40,12
5740,338.075714,0,-0.680,1.195,-8.754,8.136,-1.755,-160.235,2.014,4.924,1.343,-2.562,-14.250,-31.000,0.758,-1.016,11.203,0.172,0.067,-0.027,0.982,1,134.146,15.194,15.194,26.209,2,41.519081,-86.240746,268.200012,48.651,272.600006,11,22,7,48,12
5741,338.155701,0,-0.086,1.371,-4.387,7.271,-2.142,-159.801,3.805,4.812,4.588,-0.375,-12.938,-31.062,0.625,-0.961,11.164,0.176,0.059,-0.029,0.982,1,138.354,15.430,15.430,26.209,2,41.519081,-86.240753,268.619995,48.211,272.799988,11,22,7,56,12
5742,338.280701,0,1.012,1.941,1.605,6.586,-1.914,-160.181,1.679,2.686,2.910,-2.250,-14.812,-29.688,0.477,-0.922,11.102,0.173,0.054,-0.026,0.983,1,130.989,15.014,15.014,26.209,2,41.519081,-86.240776,268.570007,47.441,273.100006,11,22,7,68,12
5743,338.357697,0,-0.762,0.754,-1.832,5.357,-1.971,-160.835,-1.790,7.386,3.805,0.438,-13.062,-31.062,0.281,-0.875,11.016,0.167,0.043,-0.025,0.985,1,120.468,14.398,14.398,26.209,2,41.519081,-86.240791,268.640015,47.287,273.299988,11,22,7,76,12
5744,338.479706,0,-1.324,0.715,-3.555,4.143,-1.982,-161.206,6.043,7.945,3.469,0.188,-13.000,-32.688,0.148,-0.766,10.969,0.164,0.033,-0.023,0.986,1,113.103,13.951,13.951,26.209,2,41.519081,-86.240807,268.769989,47.282,273.500000,11,22,7,88,12
5745,338.564697,0,0.930,1.516,-3.102,2.730,-1.736,-161.376,6.379,9.736,3.245,-0.750,-12.375,-32.312,-0.047,-0.648,10.875,0.162,0.021,-0.019,0.986,1,113.103,13.951,13.951,26.209,2,41.519081,-86.240822,268.769989,46.854,273.700012,11,22,7,96,12
5746,338.686707,0,-0.965,0.410,-4.871,2.283,-1.510,-161.295,7.610,8.169,-1.790,2.125,-16.812,-31.188,-0.219,-0.477,10.789,0.163,0.018,-0.016,0.986,1,120.468,14.398,14.398,26.209,2,41.519081,-86.240845,268.679993,46.668,273.799988,11,22,8,8,12
5747,338.754700,0,1.383,1.203,-2.430,1.096,-0.363,-161.018,8.952,10.072,-1.567,0.875,-15.688,-31.688,-0.445,-0.242,10.633,0.165,0.009,-0.005,0.986,1,120.468,14.398,14.398,26.209,2,41.519081,-86.240852,268.929993,46.173,273.899994,11,22,8,16,12
5748,338.880707,0,-0.613,0.449,-5.844,-0.072,0.513,-160.866,12.086,7.610,-0.224,2.438,-13.312,-30.688,-0.570,-0.086,10.539,0.166,0.000,0.005,0.986,1,109.947,13.755,13.755,26.209,2,41.519077,-86.240883,268.950012,45.741,274.000000,11,22,8,28,12
5749,338.998688,0,0.156,0.207,-3.398,-0.914,1.343,-160.889,3.581,12.198,-0.448,4.250,-14.938,-30.875,-0.789,0.117,10.344,0.166,-0.006,0.013,0.986,1,113.103,13.951,13.951,26.209,2,41.519077,-86.240898,269.260010,45.696,274.100006,11,22,8,40,12
5750,339.074707,0,-0.398,-0.082,-4.098,-2.081,1.948,-160.860,8.841,11.079,-3.133,4.562,-15.062,-28.812,-1.000,0.281,10.125,0.167,-0.015,0.020,0.986,1,117.312,14.209,14.209,26.209,2,41.519077,-86.240913,269.140015,45.282,274.100006,11,22,8,48,12
5751,339.153687,0,1.617,0.430,-2.156,-3.384,2.945,-160.413,9.624,11.414,-3.917,5.688,-17.812,-29.562,-1.141,0.422,9.984,0.171,-0.025,0.030,0.985,1,117.312,14.209,14.209,26.209,2,41.519077,-86.240929,269.480011,44.793,274.100006,11,22,8,56,12
5752,339.233704,0,-0.020,-0.156,-5.188,-4.313,3.824,-159.998,10.072,5.707,-7.945,6.000,-17.750,-28.312,-1.266,0.586,9.836,0.175,-0.031,0.039,0.983,1,113.103,13.951,13.951,26.209,2,41.519077,-86.240936,269.410004,45.075,274.100006,11,22,8,64,12
5753,339.360687,0,0.750,0.227,-2.184,-5.067,4.327,-159.460,-3.357,9.512,-9.064,7.250,-18.250,-27.938,-1.359,0.602,9.688,0.180,-0.037,0.045,0.982,1,106.790,13.556,13.556,26.209,2,41.519077,-86.240959,269.649994,44.913,274.000000,11,22,8,76,12
5754,339.477692,0,0.039,-0.422,-0.340,-5.585,3.954,-158.747,-12.757,1.007,-14.436,8.500,-17.438,-29.812,-1.453,0.414,9.484,0.186,-0.042,0.043,0.981,1,130.989,15.014,15.014,26.209,2,41.519077,-86.240974,269.989990,45.760,273.899994,11,22,8,88,12
5755,339.565704,0,2.336,-0.043,0.586,-6.672,1.182,-156.166,-13.541,1.567,-15.331,11.312,-18.500,-28.938,-1.500,0.008,9.320,0.207,-0.055,0.022,0.977,1,134.146,15.194,15.194,26.209,2,41.519073,-86.240990,269.760010,45.103,273.799988,11,22,8,96,12
5756,339.632690,0,1.371,-0.551,-1.133,-6.787,-2.033,-155.642,-41.181,0.671,-4.476,12.688,-15.188,-31.375,-1.484,-0.398,9.242,0.210,-0.062,-0.005,0.976,1,127.833,14.832,14.832,26.209,2,41.519073,-86.241005,269.750000,45.411,273.700012,11,22,9,4,12
5757,339.715698,0,2.715,0.730,-0.129,-6.858,-4.501,-155.829,-29.096,-1.679,3.805,10.375,-12.625,-32.125,-1.453,-0.789,9.148,0.207,-0.067,-0.026,0.976,1,134.146,15.194,15.194,26.209,2,41.519073,-86.241013,269.890015,45.529,273.600006,11,22,9,12,12
5758,339.918701,0,0.473,-0.094,-4.805,-6.795,-7.852,-156.305,-42.412,1.679,4.924,9.562,-9.312,-33.625,-1.430,-1.023,9.094,0.201,-0.072,-0.055,0.976,1,120.468,14.398,14.398,26.209,2,41.519073,-86.241058,269.329987,45.616,273.299988,11,22,9,32,12
5759,339.990692,0,-0.500,2.199,1.777,-6.273,-18.575,-158.011,-48.903,-0.671,7.945,8.062,-2.312,-36.688,-1.367,-1.594,8.922,0.179,-0.084,-0.148,0.969,1,134.146,15.194,15.194,26.209,2,41.519073,-86.241066,268.440002,46.185,273.200012,11,22,9,40,12
5760,340.072693,0,-0.066,2.977,5.781,-5.767,-21.983,-158.650,-52.820,-12.198,7.610,9.375,-2.312,-38.812,-1.195,-2.812,8.461,0.172,-0.084,-0.178,0.965,1,141.510,15.605,15.605,26.209,2,41.519073,-86.241081,267.529999,45.902,273.100006,11,22,9,48,12
5761,340.158691,0,1.984,3.770,7.895,-5.323,-24.018,-159.114,-46.777,-19.695,7.162,7.688,1.500,-39.062,-0.852,-3.789,8.047,0.168,-0.082,-0.196,0.963,1,138.354,15.430,15.430,26.209,2,41.519073,-86.241096,265.630005,47.073,273.000000,11,22,9,56,12
5762,340.277710,0,0.375,1.527,9.719,-3.273,-28.179,-160.959,-27.193,-28.312,3.917,5.375,4.250,-39.562,-0.602,-3.992,7.977,0.154,-0.068,-0.235,0.957,1,144.667,15.778,15.778,26.209,2,41.519070,-86.241112,262.070007,47.711,272.899994,11,22,9,68,12
5763,340.352692,0,1.934,2.824,15.254,-1.893,-29.156,-162.190,-11.079,-38.048,13.988,4.000,8.125,-38.250,-0.078,-4.125,8.047,0.146,-0.055,-0.246,0.957,1,152.032,16.175,16.175,26.209,2,41.519066,-86.241127,259.660004,47.971,272.899994,11,22,9,76,12
5764,340.476685,0,0.469,3.469,13.652,1.026,-30.344,-165.679,-6.491,-36.257,19.360,0.125,10.062,-38.438,0.320,-4.172,8.172,0.123,-0.024,-0.261,0.957,1,134.146,15.194,15.194,26.209,2,41.519058,-86.241150,255.429993,48.818,273.000000,11,22,9,88,12
5765,340.562714,0,-1.289,4.355,7.617,3.154,-30.523,-168.581,-17.010,-44.874,17.905,-3.562,10.875,-37.562,0.984,-4.109,8.477,0.103,0.000,-0.264,0.959,1,141.510,15.605,15.605,26.209,2,41.519054,-86.241158,251.100006,48.963,273.200012,11,22,9,96,12
5766,340.688690,0,-0.070,4.367,10.168,6.436,-32.086,-173.018,-24.507,-46.441,18.241,-7.625,10.812,-36.500,1.492,-4.344,8.562,0.074,0.037,-0.279,0.957,1,144.667,15.778,15.778,26.209,2,41.519051,-86.241180,247.850006,48.828,273.399994,11,22,10,8,12
5767,340.756714,0,-4.297,4.176,9.090,8.058,-34.117,-175.727,-26.410,-23.500,22.045,-9.125,10.188,-37.062,2.102,-4.797,8.695,0.056,0.056,-0.295,0.952,1,138.354,15.430,15.430,26.209,2,41.519047,-86.241196,244.720001,48.982,273.600006,11,22,10,16,12
5768,340.840698,0,-2.238,5.008,7.863,9.954,-38.451,179.256,-27.753,-18.576,18.688,-15.688,14.438,-35.125,2.219,-4.945,8.719,0.022,0.084,-0.328,0.941,1,130.989,15.014,15.014,26.209,2,41.519039,-86.241211,241.470001,48.884,273.799988,11,22,10,24,12
5769,340.955688,0,-3.621,4.164,5.711,10.236,-40.141,177.903,-30.550,-20.367,17.569,-16.312,15.500,-34.062,2.430,-5.359,8.781,0.013,0.090,-0.340,0.936,1,123.624,14.586,14.586,26.209,2,41.519032,-86.241226,236.320007,48.936,274.200012,11,22,10,36,12
5770,341.041687,0,-4.473,3.957,0.453,10.268,-44.424,174.251,-23.612,-11.974,19.360,-16.188,17.312,-34.125,2.516,-5.633,8.875,0.012,-0.102,0.372,-0.923,1,134.146,15.194,15.194,26.209,2,41.519024,-86.241234,233.270004,49.139,274.399994,11,22,10,44,12
5771,341.077698,0,-1.523,5.746,3.422,10.023,-45.396,173.099,-6.155,-14.212,19.136,-18.375,21.000,-33.125,2.516,-5.758,9.055,0.022,-0.104,0.379,-0.919,1,117.312,14.209,14.209,26.209,2,41.519024,-86.241241,232.009995,49.024,274.600006,11,22,10,48,12
5772,341.322693,0,-2.391,4.816,2.426,9.567,-46.066,171.541,1.343,-12.981,20.926,-18.500,21.812,-32.500,2.508,-5.734,9.156,0.035,-0.105,0.383,-0.917,1,127.833,14.832,14.832,26.209,2,41.519001,-86.241272,225.039993,49.806,275.200012,11,22,10,72,12
5773,341.434692,0,-1.816,4.938,0.691,8.323,-45.390,164.427,8.841,-10.967,22.605,-19.062,20.688,-32.562,2.633,-5.297,9.742,0.097,-0.118,0.372,-0.915,1,123.624,14.586,14.586,26.209,2,41.518990,-86.241280,221.589996,49.880,275.500000,11,22,10,84,12
5774,341.520691,0,-5.305,3.383,4.551,7.967,-46.727,159.807,-3.805,-22.045,30.550,-20.625,23.000,-32.625,2.781,-5.352,9.773,0.133,-0.132,0.378,-0.906,1,130.989,15.014,15.014,26.209,2,41.518978,-86.241295,219.119995,50.408,275.700012,11,22,10,92,12
5775,341.585693,0,-3.703,5.617,5.812,7.854,-47.220,158.044,-16.003,-32.676,33.348,-20.750,22.875,-30.500,3.094,-5.531,9.734,0.147,-0.138,0.380,-0.903,1,120.468,14.398,14.398,26.209,2,41.518974,-86.241295,217.979996,50.622,275.799988,11,22,10,96,12
5776,341.635712,0,-1.699,6.578,7.387,7.819,-49.424,152.837,-22.829,-38.272,29.207,-23.875,24.812,-29.062,3.219,-5.664,9.664,0.185,-0.158,0.391,-0.888,1,113.103,13.951,13.951,26.209,2,41.518963,-86.241302,215.229996,51.100,275.899994,11,22,11,4,12
5777,341.685699,0,-6.051,4.879,5.793,7.989,-51.000,150.370,-21.486,-44.091,26.186,-22.125,26.250,-28.312,3.375,-5.805,9.578,0.201,-0.171,0.399,-0.878,1,113.103,13.951,13.951,26.209,2,41.518959,-86.241310,213.419998,51.293,276.000000,11,22,11,8,12
5778,341.793701,0,-6.195,5.266,6.266,8.170,-52.324,148.019,-17.793,-37.824,23.388,-24.438,24.750,-26.562,3.508,-5.906,9.516,0.216,-0.183,0.405,-0.869,1,113.103,13.951,13.951,26.209,2,41.518944,-86.241318,208.380005,51.856,276.200012,11,22,11,20,12
5779,341.913696,0,-3.918,6.562,9.008,8.516,-53.863,145.299,-3.581,-34.691,17.010,-23.938,27.438,-26.812,3.953,-6.086,9.414,0.233,-0.198,0.411,-0.859,1,113.103,13.951,13.951,26.209,2,41.518929,-86.241325,203.029999,52.467,276.500000,11,22,11,32,12
5780,342.000702,0,-2.523,5.773,5.805,9.154,-55.517,138.891,-3.917,-27.641,19.248,-28.312,29.250,-24.500,4.273,-5.984,9.508,0.275,-0.229,0.410,-0.839,1,106.790,13.556,13.556,26.209,2,41.518917,-86.241325,199.399994,52.714,276.600006,11,22,11,40,12
5781,342.080688,0,-6.160,4.277,3.352,9.236,-56.172,136.618,-3.805,-28.872,20.255,-29.562,28.750,-22.688,4.523,-5.969,9.523,0.290,-0.239,0.410,-0.831,1,102.582,13.287,13.287,26.209,2,41.518906,-86.241333,196.009995,53.188,276.799988,11,22,11,48,12
5782,342.160706,0,-4.188,5.148,4.594,9.373,-57.125,133.553,15.779,-39.167,19.584,-28.938,29.500,-22.062,4.773,-5.891,9.547,0.309,-0.254,0.410,-0.820,1,109.947,13.755,13.755,26.209,2,41.518890,-86.241333,192.630005,53.610,276.899994,11,22,11,56,12
5783,342.273712,0,-2.930,5.367,3.855,9.514,-56.406,130.200,6.938,-37.600,26.410,-30.500,28.562,-20.938,5.141,-5.539,9.680,0.334,-0.265,0.396,-0.813,1,106.790,13.556,13.556,26.209,2,41.518871,-86.241333,187.750000,54.344,277.100006,11,22,11,68,12
5784,342.359711,0,-3.879,4.840,3.082,9.305,-55.457,123.193,15.667,-44.986,29.991,-31.562,29.625,-19.500,5.414,-5.367,9.711,0.386,-0.284,0.374,-0.794,1,92.061,12.587,12.587,26.209,2,41.518864,-86.241333,184.100006,55.537,277.200012,11,22,11,76,12
5785,342.479706,0,-4.406,4.730,4.094,9.097,-54.832,119.785,13.988,-47.784,34.355,-31.625,29.688,-17.875,5.875,-5.094,9.680,0.412,-0.291,0.362,-0.784,1,92.061,12.587,12.587,26.209,2,41.518845,-86.241333,179.059998,56.383,277.299988,11,22,11,88,12
5786,342.559692,0,-5.105,4.250,9.656,8.799,-53.461,111.232,12.310,-47.336,39.503,-32.875,30.125,-17.875,6.344,-4.875,9.594,0.474,-0.310,0.331,-0.754,1,96.269,12.871,12.871,26.209,2,41.518833,-86.241333,175.559998,57.440,277.500000,11,22,11,96,12
5787,342.683685,0,-3.973,3.184,9.031,8.694,-52.676,106.088,11.638,-49.239,40.510,-32.562,30.375,-16.312,6.711,-4.773,9.484,0.510,-0.320,0.313,-0.734,1,113.103,13.951,13.951,26.209,2,41.518806,-86.241325,170.160004,58.344,277.700012,11,22,12,8,12
5788,342.758698,0,-5.871,5.102,10.328,8.312,-51.048,97.600,27.976,-44.427,44.315,-32.375,31.688,-17.000,7.133,-4.672,9.391,0.569,-0.332,0.280,-0.698,1,75.227,11.378,11.378,26.209,2,41.518795,-86.241318,165.720001,59.571,277.799988,11,22,12,16,12
5789,342.839691,0,-2.992,5.617,11.254,8.007,-51.946,92.750,-8.952,-41.741,40.510,-31.375,32.125,-14.688,7.391,-4.945,9.188,0.597,-0.347,0.273,-0.670,1,67.862,10.807,10.807,26.209,2,41.518784,-86.241318,162.169998,60.287,278.000000,11,22,12,24,12
5790,342.952698,0,-5.016,6.090,10.672,7.559,-54.086,88.913,-32.341,-39.503,37.265,-31.375,32.125,-14.688,7.570,-5.438,8.914,0.613,-0.365,0.276,-0.644,1,71.018,11.055,11.055,26.209,2,41.518768,-86.241302,156.839996,61.073,278.200012,11,22,12,36,12
5791,343.039703,0,-4.512,5.242,7.152,6.229,-57.495,82.927,-24.955,-36.369,37.600,-31.062,34.250,-11.500,7.664,-6.156,8.562,0.639,-0.391,0.282,-0.599,1,75.227,11.378,11.378,26.209,2,41.518753,-86.241295,153.610001,61.857,278.299988,11,22,12,44,12
5792,343.119690,0,-8.449,5.223,3.457,4.864,-59.724,79.377,-27.081,-22.829,39.055,-30.125,35.812,-10.750,7.594,-6.641,8.383,0.653,-0.406,0.289,-0.570,1,64.706,10.552,10.552,26.209,2,41.518745,-86.241287,150.240005,62.184,278.500000,11,22,12,52,12
5793,343.314697,0,-5.727,7.312,4.191,3.087,-62.523,76.043,-38.496,-24.284,39.838,-28.125,37.250,-8.250,7.430,-7.328,8.055,0.665,-0.423,0.301,-0.537,1,64.706,10.552,10.552,26.209,2,41.518711,-86.241257,144.500000,63.818,278.799988,11,22,12,72,12
5794,343.432709,0,-6.129,8.652,0.824,-2.516,-67.967,67.843,-33.124,-29.096,41.405,-25.562,37.000,-4.688,6.773,-8.477,7.430,0.695,-0.454,0.327,-0.452,1,57.341,9.934,9.934,26.209,2,41.518696,-86.241241,142.119995,64.314,278.799988,11,22,12,84,12
5795,343.516693,0,-8.164,8.566,0.719,-6.021,-69.849,62.931,-16.003,-25.403,42.748,-20.188,38.938,-0.125,6.289,-9.000,7.016,0.714,-0.465,0.335,-0.402,1,54.184,9.656,9.656,26.209,2,41.518688,-86.241234,140.000000,65.068,278.799988,11,22,12,92,12
5796,343.640686,0,-8.270,9.402,2.668,-8.144,-70.544,59.747,-17.010,-24.843,37.936,-17.438,38.000,1.938,5.977,-9.180,6.836,0.727,-0.471,0.337,-0.370,1,57.341,9.934,9.934,26.209,2,41.518673,-86.241211,136.839996,65.543,278.700012,11,22,13,4,12
5797,343.753693,0,-6.977,8.590,0.719,-9.535,-70.284,57.685,19.024,-18.241,28.312,-13.125,38.000,2.875,5.594,-9.062,6.984,0.737,-0.470,0.336,-0.351,1,54.184,9.656,9.656,26.209,2,41.518658,-86.241196,132.649994,65.212,278.299988,11,22,13,16,12
5798,343.836700,0,-5.996,7.934,-0.305,-11.823,-67.655,54.264,40.510,-17.457,21.262,-10.688,38.375,1.000,5.242,-8.477,7.523,0.762,-0.454,0.329,-0.326,1,60.497,10.203,10.203,26.209,2,41.518646,-86.241173,130.050003,65.219,278.000000,11,22,13,24,12
5799,343.952698,0,-3.871,8.020,1.617,-13.509,-62.748,51.337,37.377,-19.248,19.807,-7.812,39.500,-3.500,5.047,-7.797,8.062,0.791,-0.422,0.314,-0.312,1,67.862,10.807,10.807,26.209,2,41.518635,-86.241150,126.610001,65.317,277.500000,11,22,13,36,12
5800,344.036713,0,-4.590,7.375,2.590,-14.250,-59.430,49.279,27.865,-26.522,20.703,-6.688,38.250,-5.750,4.977,-7.039,8.430,0.809,-0.402,0.303,-0.303,1,81.540,11.846,11.846,26.209,2,41.518627,-86.241135,124.760002,65.614,277.100006,11,22,13,44,12
5801,344.117706,0,-4.301,7.973,6.742,-14.449,-54.756,45.040,21.262,-32.565,22.269,-3.188,37.938,-9.500,5.070,-6.453,8.578,0.836,-0.379,0.278,-0.284,1,102.582,13.287,13.287,26.209,2,41.518620,-86.241119,122.029999,66.014,276.600006,11,22,13,52,12
5802,344.202698,0,-3.555,6.633,10.957,-14.055,-52.811,41.948,19.807,-42.300,17.457,-3.312,35.688,-8.625,5.391,-5.969,8.477,0.850,-0.373,0.260,-0.267,1,117.312,14.209,14.209,26.209,2,41.518612,-86.241104,119.220001,66.270,276.200012,11,22,13,60,12
5803,344.322693,0,-3.613,5.629,13.594,-12.084,-50.011,36.574,14.995,-46.217,10.631,-3.250,36.438,-11.250,5.703,-5.625,8.406,0.870,-0.369,0.222,-0.241,1,109.947,13.755,13.755,26.209,2,41.518604,-86.241081,114.919998,67.224,275.600006,11,22,13,72,12
5804,344.396698,0,-6.273,4.566,9.938,-9.544,-47.058,32.117,14.548,-37.824,8.952,-2.688,36.125,-13.250,6.117,-4.953,8.461,0.887,-0.361,0.183,-0.221,1,106.790,13.556,13.556,26.209,2,41.518600,-86.241066,112.489998,67.712,275.200012,11,22,13,80,12
5805,344.512695,0,-8.395,4.094,7.629,-8.212,-44.341,30.029,32.005,-34.691,7.050,-3.688,38.188,-14.062,6.359,-4.281,8.633,0.899,-0.346,0.162,-0.213,1,120.468,14.398,14.398,26.209,2,41.518593,-86.241035,109.290001,67.872,274.799988,11,22,13,92,12
5806,344.689697,0,-8.391,2.461,7.188,-5.908,-37.768,26.883,56.624,-26.410,7.386,-1.750,37.188,-18.062,6.688,-2.922,8.984,0.923,-0.303,0.123,-0.203,1,120.468,14.398,14.398,26.209,2,41.518585,-86.240997,105.440002,68.998,274.299988,11,22,14,8,12
5807,344.800690,0,-5.523,2.172,12.047,-1.625,-28.158,21.865,52.372,-33.460,10.519,-3.500,34.188,-20.938,7.242,-1.305,9.109,0.953,-0.236,0.060,-0.181,1,109.947,13.755,13.755,26.209,2,41.518581,-86.240967,102.120003,69.580,274.100006,11,22,14,20,12
5808,344.921692,0,-6.031,1.863,12.531,0.140,-26.642,20.021,13.429,-35.586,8.729,-3.938,31.500,-27.312,7.758,-0.719,8.984,0.958,-0.227,0.039,-0.169,1,106.790,13.556,13.556,26.209,2,41.518581,-86.240936,98.709999,69.556,274.100006,11,22,14,32,12
5809,344.994690,0,-9.707,1.605,10.672,4.484,-23.741,16.751,12.869,-34.691,4.700,-5.750,31.312,-28.750,8.023,-0.164,9.055,0.966,-0.209,-0.008,-0.150,1,99.426,13.081,13.081,26.209,2,41.518578,-86.240913,97.070000,69.389,274.100006,11,22,14,40,12
5810,345.075714,0,-5.078,-0.418,9.633,5.163,-23.000,16.478,25.179,-12.198,-2.686,-8.062,31.500,-30.312,8.070,0.297,9.242,0.968,-0.203,-0.015,-0.149,1,102.582,13.287,13.287,26.209,2,41.518578,-86.240898,94.900002,69.457,274.200012,11,22,14,48,12
5811,345.154694,0,-9.270,-0.789,4.914,6.396,-21.343,16.289,8.952,-10.295,-4.812,-8.750,30.375,-30.375,8.039,0.703,9.469,0.970,-0.191,-0.028,-0.149,1,96.269,12.871,12.871,26.209,2,41.518578,-86.240875,93.720001,69.342,274.200012,11,22,14,56,12
5812,345.280701,0,-6.625,-1.109,3.363,6.997,-20.302,16.361,12.198,-2.350,-1.119,-8.562,29.062,-29.750,7.914,1.055,9.719,0.971,-0.183,-0.034,-0.150,1,96.269,12.871,12.871,26.209,2,41.518578,-86.240845,91.879997,69.548,274.399994,11,22,14,68,12
5813,345.356689,0,-5.395,-2.238,2.828,7.393,-19.136,16.333,24.284,-4.476,-0.895,-8.750,27.875,-29.875,7.680,1.641,10.055,0.973,-0.173,-0.039,-0.150,1,99.426,13.081,13.081,26.209,2,41.518578,-86.240822,90.779999,69.204,274.500000,11,22,14,76,12
5814,345.480713,0,-6.797,-2.789,0.902,7.615,-16.664,16.198,29.431,-3.133,2.686,-9.625,26.562,-32.000,7.477,2.078,10.227,0.976,-0.152,-0.045,-0.149,1,99.426,13.081,13.081,26.209,2,41.518578,-86.240791,89.769997,69.163,274.700012,11,22,14,88,12
5815,345.565704,0,-7.719,-3.332,0.492,7.526,-14.140,15.821,40.622,2.350,10.072,-9.125,29.125,-33.375,7.180,2.875,10.344,0.980,-0.131,-0.048,-0.144,1,96.269,12.871,12.871,26.209,2,41.518578,-86.240776,89.629997,69.048,274.799988,11,22,14,96,12
5816,345.760712,0,-6.238,-3.383,0.234,7.390,-9.590,14.829,39.503,-1.231,9.848,-7.312,25.250,-34.750,6.930,3.555,10.320,0.985,-0.091,-0.053,-0.134,1,88.904,12.369,12.369,26.209,2,41.518581,-86.240723,88.400002,68.064,275.100006,11,22,15,16,12
5817,345.877686,0,-6.207,-3.895,-0.586,7.218,-2.727,12.387,28.312,2.462,12.310,-7.188,22.562,-36.625,6.469,4.305,10.234,0.992,-0.030,-0.060,-0.109,1,88.904,12.369,12.369,26.209,2,41.518581,-86.240700,88.400002,67.320,275.299988,11,22,15,28,12
5818,345.954712,0,-5.012,-3.570,0.234,7.016,-1.365,11.471,7.833,-0.783,7.162,-5.312,20.375,-37.438,6.102,4.398,10.281,0.993,-0.018,-0.060,-0.100,1,85.748,12.148,12.148,26.209,2,41.518581,-86.240669,88.250000,67.072,275.399994,11,22,15,36,12
5819,346.080688,0,-6.836,-4.012,-1.941,6.720,-1.060,11.159,5.595,5.371,3.245,-4.938,18.000,-37.750,5.812,4.383,10.344,0.993,-0.015,-0.057,-0.098,1,88.904,12.369,12.369,26.209,2,41.518581,-86.240646,88.370003,66.810,275.600006,11,22,15,48,12
5820,346.155701,0,-4.125,-3.293,-0.633,6.115,-0.366,10.888,5.371,3.581,2.574,-5.000,18.312,-37.812,5.352,4.406,10.398,0.994,-0.008,-0.053,-0.095,1,85.748,12.148,12.148,26.991,2,41.518585,-86.240623,88.139999,66.819,275.700012,11,22,15,56,12
5821,346.232697,0,-6.363,-4.215,-2.617,5.817,0.260,11.039,12.645,6.714,-2.910,-4.688,19.750,-39.438,5.062,4.477,10.391,0.994,-0.003,-0.051,-0.096,1,81.540,11.846,11.846,26.991,2,41.518585,-86.240608,87.970001,66.191,275.799988,11,22,15,64,12
5822,346.359711,0,-5.824,-4.145,-2.809,5.412,1.295,11.431,8.393,5.148,-3.581,-3.812,15.938,-38.625,4.734,4.578,10.352,0.994,0.007,-0.048,-0.099,1,85.748,12.148,12.148,26.209,2,41.518585,-86.240578,88.180000,65.750,275.899994,11,22,15,76,12
5823,346.476685,0,-4.445,-3.770,-2.180,4.920,1.930,11.944,7.050,7.274,-2.910,-3.812,15.938,-38.625,4.258,4.547,10.344,0.994,0.012,-0.044,-0.103,1,92.061,12.587,12.587,26.991,2,41.518585,-86.240555,88.260002,65.652,276.100006,11,22,15,88,12
5824,346.562714,0,-4.367,-4.273,-2.957,4.277,1.038,12.663,-5.483,5.707,-6.379,-3.750,16.000,-39.062,3.750,4.234,10.438,0.993,0.005,-0.038,-0.110,1,81.540,11.846,11.846,26.991,2,41.518585,-86.240524,88.300003,65.398,276.100006,11,22,15,96,12
5825,346.633698,0,-2.520,-4.672,-1.602,3.783,0.413,13.284,-8.952,6.155,-6.938,-2.250,15.750,-38.312,3.414,4.031,10.484,0.993,-0.000,-0.033,-0.115,1,81.540,11.846,11.846,26.991,2,41.518585,-86.240509,88.470001,65.394,276.200012,11,22,16,4,12
5826,346.712708,0,-3.625,-4.434,-3.215,3.426,0.276,13.657,5.371,3.693,-4.700,-1.938,17.000,-39.000,3.148,3.922,10.477,0.992,-0.001,-0.030,-0.119,1,85.748,12.148,12.148,26.991,2,41.518585,-86.240494,88.500000,64.996,276.299988,11,22,16,12,12
