Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,gnd_speed_ms,altitude,hours,mins,secs,hundredths,satellites
1736,127.621376,0,-3.723,2.824,8.621,31.866,-1.222,177.251,6.938,-3.357,0.336,-18.062,-10.812,-26.625,6.906,-0.156,10.719,0.02,-0.275,0.004,-0.961,1,227.784,19.799,19.799,28.554,2,41.519264,-86.240265,245.880005,48.125,14.66778421,265.799988,11,48,53,64,12
1737,127.71138,0,-1.57,0.324,2.582,32.303,-1.21,177.509,-5.036,-5.595,-4.141,-19.562,-11.75,-25.5,6.938,0.086,10.859,0.018,-0.278,0.004,-0.96,1,238.306,20.251,20.251,28.554,2,41.51926,-86.24028,245.350006,48.238,14.70222493,266.5,11,48,53,72,12
1738,127.792381,0,-3.371,-0.152,0.383,33.528,-0.486,178.97,3.245,-7.05,7.498,-18.688,-9.438,-25.25,6.938,-0.211,10.914,0.007,-0.288,0.001,-0.957,1,238.306,20.251,20.251,28.554,2,41.519257,-86.240288,245.710007,47.949,14.61414203,267.200012,11,48,53,80,12
1739,127.86438,0,-0.953,2.645,4.934,34.389,-1.933,177.681,-1.455,-6.155,13.653,-20.25,-11.625,-27.562,6.969,-0.367,10.914,0.014,-0.296,0.01,-0.955,1,235.149,20.116,20.116,28.554,2,41.519257,-86.240303,246.119995,47.524,14.48460835,268,11,48,53,88,12
1740,127.952377,0,-1.559,3.703,5.316,34.854,-2.283,176.468,-6.043,-10.183,8.393,-20.938,-10.688,-25.75,6.992,-0.477,10.914,0.023,-0.3,0.01,-0.954,1,245.67,20.561,20.561,28.554,2,41.519249,-86.240318,245.529999,47.406,14.44864371,268.700012,11,48,53,96,12
1741,128.074371,0,-0.969,3.277,0.941,35.426,-2.486,175.556,-16.003,-12.086,5.707,-24.188,-9.75,-25.688,7.016,-0.547,10.93,0.03,-0.305,0.009,-0.952,1,248.827,20.693,20.693,28.554,2,41.519245,-86.240334,244.600006,46.877,14.28741237,269.899994,11,48,54,8,12
1742,128.185379,0,-4.914,-3.035,-0.766,36.115,-4.171,175.025,21.038,-3.805,-3.357,-22.188,-10.812,-24.312,6.992,-0.617,10.945,0.03,-0.311,0.021,-0.95,1,222.524,19.569,19.569,28.554,2,41.519241,-86.240349,244.679993,47.009,14.32764401,271.100006,11,48,54,20,12
1743,128.305374,0,-1.633,0.367,0.281,36.763,-2.303,175.423,54.722,-10.407,7.498,-23.875,-13.5,-23.25,6.984,0.195,10.953,0.032,-0.316,0.006,-0.948,1,337.205,24.089,24.089,28.554,2,41.519234,-86.240372,245.649994,46.189,14.07772021,272.399994,11,48,54,32,12
1744,128.425385,0,0.145,0.668,7.348,37.424,5.374,174.425,25.515,-8.281,6.267,-22.688,-13.938,-21.5,7.008,1.531,10.812,0.061,-0.318,-0.06,-0.944,1,423.479,26.996,26.996,28.554,2,41.519234,-86.240395,246.5,45.684,13.92380372,273.700012,11,48,54,44,12
1745,128.500381,0,-4.586,-1.285,-0.609,38.392,8.081,173.396,-18.464,-12.757,2.686,-26.625,-16.312,-17.5,7.07,1.664,10.766,0.077,-0.324,-0.085,-0.939,1,416.114,26.76,26.76,28.554,2,41.519222,-86.240402,244.660004,45.357,13.82413898,274.600006,11,48,54,52,12
1746,128.54538,0,-4.008,2.242,-10.848,39.221,7.254,172.631,-6.938,-13.429,4.141,-27.75,-17.312,-16.438,7.055,1.508,10.797,0.082,-0.33,-0.081,-0.937,1,386.655,25.795,25.795,28.554,2,41.519222,-86.24041,243.929993,45.054,13.73178909,275.100006,11,48,54,56,12
1747,128.666382,0,-0.812,7.027,-2.664,39.175,7.379,172.621,11.526,9.4,-12.869,-26.188,-17,-17.375,6.945,1.555,10.836,0.082,-0.33,-0.082,-0.937,1,409.801,26.556,26.556,28.554,2,41.519215,-86.240425,243.720001,44.82,13.66046937,276.399994,11,48,54,68,12
1748,128.832382,0,-2.395,0.688,-9.785,38.295,8.703,173.94,-9.064,12.31,-40.286,-27.5,-18.812,-16.938,6.281,2.266,11.023,0.075,-0.323,-0.089,-0.939,1,305.641,22.934,22.934,28.554,2,41.519207,-86.240448,241.75,46.145,14.06430966,278.100006,11,48,54,84,12
1749,128.956375,0,-5.855,-4.004,-11.141,32.841,15.754,-176.36,3.693,17.233,-41.965,-19.625,-21.438,-16.875,5.32,3.133,11.047,0.009,-0.284,-0.122,-0.951,1,245.67,20.561,20.561,28.554,2,41.519203,-86.240463,244.110001,45.552,13.88357208,279.299988,11,48,54,96,12
1750,129.068375,0,0.617,-4.754,-3.055,30.465,19.544,-175.012,33.348,14.772,-17.01,-19.25,-23.5,-18.938,4.75,3.828,10.797,0.003,-0.266,-0.152,-0.952,1,263.556,21.297,21.297,28.554,2,41.519199,-86.240479,245.580002,45.908,13.99207559,280.399994,11,48,55,8,12
1751,129.191376,0,-1.52,-4.688,-13.48,29.018,22.882,-175.977,16.898,11.75,3.693,-17,-23.625,-16.562,4.406,4.383,10.414,0.016,-0.252,-0.183,-0.95,1,253.035,20.867,20.867,28.554,2,41.519192,-86.240501,248.399994,46.172,14.07253886,281.299988,11,48,55,20,12
1752,129.235382,0,0.051,-5.348,-0.469,28.565,24.79,-176.953,25.85,2.014,7.162,-15.875,-26.625,-15.5,4.25,4.844,9.836,0.028,-0.246,-0.202,-0.948,1,227.784,19.799,19.799,28.554,2,41.519192,-86.240509,247.880005,46.683,14.22828406,281.700012,11,48,55,24,12
1753,129.310379,0,-1.273,-3.359,-6.793,28.474,27.894,-177.807,43.419,-1.119,5.26,-16.875,-30.25,-9.75,4.234,5.016,9.609,0.041,-0.243,-0.229,-0.942,1,235.149,20.116,20.116,28.554,2,41.519184,-86.240517,248.389999,46.815,14.2685157,282.299988,11,48,55,32,12
1754,129.385376,0,-2.125,-5.16,-0.305,28.548,28.846,-178.025,23.836,-0.336,1.343,-16.312,-29.438,-9.562,4.211,5.109,9.289,0.045,-0.243,-0.237,-0.94,1,215.159,19.242,19.242,28.554,2,41.519184,-86.24054,247.789993,47.568,14.4980189,283,11,48,55,40,12
1755,129.467377,0,1.004,-1.59,2.004,28.502,29.807,-177.811,18.912,1.679,-6.379,-17.25,-30.938,-9.188,4.172,5.062,9.102,0.045,-0.243,-0.245,-0.938,1,204.638,18.766,18.766,28.554,2,41.51918,-86.240547,249.070007,47.475,14.46967388,283.600006,11,48,55,48,12
1756,129.584381,0,-2.273,-4.609,2.16,28.458,30.005,-177.749,-0.112,-1.231,-10.072,-15.688,-31.125,-8.812,4.023,4.914,8.914,0.045,-0.242,-0.246,-0.937,1,219.367,19.43,19.43,28.554,2,41.519176,-86.24057,252.690002,46.918,14.29990856,284.5,11,48,55,60,12
1757,129.669373,0,-0.219,-5.281,4.398,27.573,29.937,-175.714,-2.462,2.014,-12.869,-16.5,-31.375,-8.688,3.898,4.727,8.883,0.026,-0.239,-0.242,-0.94,1,227.784,19.799,19.799,28.554,2,41.519173,-86.240585,254.520004,47.287,14.41237428,285.200012,11,48,55,68,12
1758,129.828384,0,-0.129,-3.992,2.551,27.11,29.77,-174.888,-19.136,0.224,-12.757,-14.562,-30.75,-8.125,3.75,4.461,8.898,0.018,-0.237,-0.239,-0.941,1,253.035,20.867,20.867,28.554,2,41.519169,-86.240608,256.75,47.195,14.38433404,286.299988,11,48,55,84,12
1759,129.909378,0,-1.109,-5.527,1.324,26.656,29.221,-174.067,-33.46,-1.007,-7.162,-13.625,-31.188,-9.75,3.539,3.797,8.938,0.009,-0.235,-0.234,-0.943,1,253.035,20.867,20.867,28.554,2,41.519165,-86.240623,257.75,47.434,14.45717769,286.899994,11,48,55,92,12
1760,129.98938,0,-0.066,-2.703,3.562,26.06,26.324,-172.87,-16.898,-2.574,-3.133,-13.625,-29.375,-13,3.5,3.461,8.961,0.008,0.233,0.208,0.95,1,248.827,20.693,20.693,28.554,2,41.519165,-86.240639,258.950012,47.503,14.47820786,287.5,11,48,56,0,12
1761,130.103378,0,0.711,-2.27,8.129,25.913,24.436,-172.558,-39.167,-1.902,-4.476,-13.75,-28,-13.75,3.469,3.062,9.031,0.014,0.232,0.192,0.954,1,256.192,20.997,20.997,28.554,2,41.519161,-86.240654,259.640015,47.512,14.48095093,288.399994,11,48,56,12,12
1762,130.189377,0,-2.316,-3.027,-3.023,25.703,22.573,-172.323,-51.7,0.671,-6.379,-14.188,-27.438,-15.062,3.398,2.195,9.211,0.021,0.23,0.176,0.957,1,235.149,20.116,20.116,28.554,2,41.519161,-86.240669,260.200012,47.427,14.45504419,289,11,48,56,20,12
1763,130.269379,0,0.707,-1.34,3.531,25.211,17.165,-171.482,-46.553,0.56,-6.155,-12.5,-24,-18.375,3.336,1.375,9.32,0.039,0.226,0.129,0.965,1,242.514,20.429,20.429,28.554,2,41.519157,-86.240685,262.230011,47.211,14.38921061,289.5,11,48,56,28,12
1764,130.382385,0,-1.668,-2.211,0.828,24.66,12.023,-170.68,-53.939,0.56,-6.714,-12.062,-22.312,-21.625,3.289,0.906,9.352,0.057,0.22,0.085,0.97,1,253.035,20.867,20.867,28.554,2,41.519157,-86.240707,262.790009,47.46,14.4651021,290.299988,11,48,56,40,12
1765,130.467377,0,1.375,1.145,2.59,24.468,10.532,-170.398,-37.265,2.126,-5.036,-12.625,-20.5,-22.875,3.227,0.031,9.359,0.062,0.218,0.072,0.971,1,259.348,21.126,21.126,28.554,2,41.519154,-86.240723,262.450012,47.539,14.48918013,290.899994,11,48,56,48,12
1766,130.514374,0,-1.551,0.355,-3.223,24.199,5.783,-169.834,-47.672,0.671,0.895,-12.125,-17.938,-23.812,3.203,-0.703,9.297,0.076,0.213,0.031,0.974,1,242.514,20.429,20.429,28.554,2,41.519154,-86.24073,262.679993,47.451,14.46235904,291.200012,11,48,56,52,12
1767,130.587372,0,1.406,3.234,3.625,24.19,0.916,-169.956,-62.443,-1.231,2.798,-10.812,-13.312,-28.688,3.195,-1.141,9.242,0.084,0.209,-0.011,0.974,1,238.306,20.251,20.251,28.554,2,41.519154,-86.240738,262.440002,47.65,14.52301128,291.700012,11,48,56,60,12
1768,130.668381,0,0.945,5.406,0.449,24.211,-1.417,-170.161,-52.931,-3.133,2.91,-10.438,-13.375,-28.625,3.211,-1.898,9.086,0.086,0.208,-0.03,0.974,1,242.514,20.429,20.429,28.554,2,41.51915,-86.240753,262.790009,47.618,14.51325815,292.299988,11,48,56,68,12
1769,130.783371,0,0.898,5.117,3.777,24.081,-7.214,-170.777,-35.474,-2.35,0.224,-13.25,-9.438,-30.188,3.203,-2.484,8.93,0.092,0.203,-0.078,0.972,1,208.846,18.958,18.958,28.554,2,41.51915,-86.240776,262.329987,48.086,14.65589759,293.200012,11,48,56,80,12
1770,130.869385,0,-0.648,0.906,3.582,24.074,-10.928,-170.999,-36.705,-3.245,3.357,-10.875,-5.062,-32.438,3.219,-3.211,8.688,0.096,0.2,-0.109,0.969,1,231.993,19.981,19.981,28.554,2,41.519142,-86.240784,261.399994,48.26,14.7089302,293.799988,11,48,56,88,12
1771,130.958374,0,1.16,2.535,5.621,23.704,-16.407,-171.957,-20.031,-0.783,7.722,-11.25,-1,-35,3.211,-3.547,8.578,0.097,0.193,-0.154,0.964,1,227.784,19.799,19.799,28.554,2,41.519142,-86.240799,260.230011,48.622,14.81926242,294.299988,11,48,56,96,12
1772,131.027374,0,-0.051,6.129,4.125,23.494,-18.867,-172.562,-16.226,0.336,6.155,-12.125,-4.562,-32.938,3.195,-3.844,8.477,0.096,0.19,-0.173,0.962,1,245.67,20.561,20.561,28.554,2,41.519138,-86.240814,259.119995,48.901,14.90429747,294.899994,11,48,57,4,12
1773,131.108383,0,1.598,6.133,2.066,23.328,-20.419,-172.767,-32.005,-3.357,-1.79,-12.188,-1.25,-32.812,3.195,-4.094,8.367,0.097,0.188,-0.186,0.96,1,253.035,20.867,20.867,28.554,2,41.519135,-86.240829,257.070007,49.188,14.9917708,295.5,11,48,57,12,12
1774,131.222382,0,0.438,5.777,0.199,23.264,-23.209,-172.604,-22.493,2.35,-5.483,-12.75,1.062,-35.375,3.203,-4.32,8.242,0.102,0.184,-0.209,0.955,1,259.348,21.126,21.126,28.554,2,41.519131,-86.240845,256.019989,49.649,15.13227674,296.299988,11,48,57,24,12
1775,131.262375,0,-0.918,2.141,-0.07,23.255,-25.309,-172.374,-5.148,-0.448,-0.671,-12.688,3.812,-35.5,3.203,-4.406,8.141,0.108,0.182,-0.227,0.951,1,277.234,21.842,21.842,28.554,2,41.519131,-86.240852,255.509995,49.716,15.15269735,296.600006,11,48,57,28,12
1776,131.383377,0,0.348,4.016,2.566,23.035,-25.871,-172.332,7.722,-1.343,2.35,-13.438,6.812,-36.5,3.219,-4.367,8.148,0.108,0.18,-0.232,0.95,1,266.713,21.424,21.424,28.554,2,41.519127,-86.240883,254.570007,50.189,15.29686071,297.399994,11,48,57,40,12
1777,131.501373,0,-0.969,1.133,-3.332,22.747,-25.728,-172.794,-19.36,-4.924,9.624,-14.562,5.125,-34.875,3.164,-4.156,8.211,0.104,0.178,-0.23,0.951,1,248.827,20.693,20.693,28.554,2,41.519119,-86.240906,253.639999,50.712,15.45626333,298.100006,11,48,57,52,12
1778,131.582382,0,-0.523,5.398,-0.406,22.243,-26.103,-174.105,9.4,-2.574,11.638,-15.188,3.812,-34.062,3.102,-4.102,8.172,0.093,0.176,-0.231,0.952,1,263.556,21.297,21.297,28.554,2,41.519115,-86.240913,253.160004,50.92,15.51965864,298.600006,11,48,57,60,12
1779,131.701385,0,-1.527,3.078,3.008,21.839,-26.564,-175.765,23.724,-2.574,13.205,-15.188,3.875,-34.562,3.07,-3.906,8.227,0.079,0.176,-0.232,0.953,1,266.713,21.424,21.424,28.554,2,41.519112,-86.240936,250.940002,51.19,15.60195062,299.399994,11,48,57,72,12
1780,131.787384,0,0.965,6.391,5.039,21.613,-24.683,-176.846,59.086,-1.567,12.533,-15.062,3.375,-35.25,3.031,-3.195,8.523,0.066,0.177,-0.215,0.958,1,280.39,21.966,21.966,28.554,2,41.519108,-86.240952,249.229996,51.404,15.66717464,299.899994,11,48,57,80,12
1781,131.901382,0,-2.285,2.949,-1.898,21.195,-20.163,-178.724,57.743,-3.133,9.512,-14.25,-0.188,-34.125,2.992,-2.461,8.789,0.043,0.179,-0.174,0.967,1,287.755,22.253,22.253,28.554,2,41.5191,-86.240967,247.5,51.797,15.7869552,300.700012,11,48,57,92,12
1782,132.066376,0,-2.445,1.23,-1.234,20.921,-15.958,179.943,18.912,-3.357,6.491,-15.375,-4.5,-31.5,2.945,-1.586,9.023,0.025,0.18,-0.136,0.974,1,287.755,22.253,22.253,28.554,2,41.519093,-86.240997,245.690002,52.263,15.92898507,301.799988,11,48,58,8,12
1783,132.182373,0,0.488,-0.852,2.004,20.952,-8.698,179.473,39.503,-3.917,0.671,-15.5,-6.625,-31.438,2.961,-0.414,9.109,0.009,0.182,-0.074,0.981,1,284.599,22.131,22.131,28.554,2,41.519085,-86.24102,246.039993,52.42,15.97683633,302.399994,11,48,58,20,12
1784,132.265381,0,-0.883,-0.195,-0.461,20.965,-5.979,179.413,52.931,4.364,8.617,-13.438,-7.75,-31.312,2.945,0.461,9.016,0.004,0.182,-0.05,0.982,1,290.912,22.375,22.375,28.554,2,41.519081,-86.241035,246.259995,52.461,15.98933252,302.799988,11,48,58,28,12
1785,132.46138,0,-1.496,-3.148,2.191,20.902,-1.43,178.57,22.717,-0.224,5.931,-14.188,-12.188,-27.812,2.945,0.891,8.961,0.01,-0.182,0.01,-0.983,1,301.433,22.776,22.776,28.554,2,41.51907,-86.241074,245.699997,52.271,15.93142335,304,11,48,58,48,12
1786,132.54538,0,1.117,0.66,5.434,20.925,0.277,177.917,11.974,-0.895,10.183,-15.562,-11.375,-26.75,2.984,1.57,8.891,0.018,-0.182,-0.006,-0.983,1,274.078,21.718,21.718,28.554,2,41.519066,-86.241089,245.770004,52.27,15.93111856,304.5,11,48,58,56,12
1787,132.625381,0,0.16,2.047,-1.746,21.103,2.996,175.867,-21.262,-4.924,9.288,-14.438,-14.312,-26.125,2.992,1.625,8.906,0.04,-0.182,-0.032,-0.982,1,259.348,21.126,21.126,28.554,2,41.519054,-86.241096,245.389999,52.143,15.89241085,305,11,48,58,64,12
1788,132.703384,0,-0.406,-0.105,0.246,21.03,4.135,176.005,36.593,-0.895,-6.491,-13.625,-15.375,-23.875,2.984,1.898,8.875,0.041,-0.181,-0.042,-0.982,1,274.078,21.718,21.718,28.554,2,41.519051,-86.241112,244.979996,52.052,15.8646754,305.5,11,48,58,72,12
1789,132.901382,0,-2.328,-4.199,1.027,21.112,6.286,177.011,19.807,-5.036,-12.981,-16.312,-16.312,-23.938,2.977,2.109,8.852,0.036,-0.181,-0.059,-0.981,1,284.599,22.131,22.131,28.554,2,41.519039,-86.241142,244.889999,51.645,15.74062786,306.799988,11,48,58,92,12
1790,132.950378,0,-0.391,-5.07,4.523,21.332,8.248,178.666,14.1,-6.155,-7.722,-16.812,-19.625,-21.938,2.992,2.461,8.844,0.025,-0.184,-0.073,-0.98,1,284.599,22.131,22.131,28.554,2,41.519039,-86.24115,245.139999,51.404,15.66717464,307.100006,11,48,58,96,12
1791,133.075378,0,-0.922,-3.512,1.887,21.569,11.962,-179.66,22.829,-5.819,-1.79,-13.938,-19.562,-22.562,2.992,2.695,8.797,0.017,-0.186,-0.102,-0.977,1,277.234,21.842,21.842,28.554,2,41.519032,-86.241173,245.509995,51.122,15.58122524,307.799988,11,48,59,8,12
1792,133.186371,0,0.973,-2.398,5.664,21.592,12.235,-179.62,27.641,-2.574,3.357,-16.25,-22.312,-18.938,3.07,3.055,8.742,0.017,-0.187,-0.104,-0.977,1,280.39,21.966,21.966,28.554,2,41.519024,-86.241196,246.110001,50.697,15.45169156,308.700012,11,48,59,20,12
1793,133.265381,0,-1.305,-2.488,-7.633,22.042,16.916,-179.657,12.869,-5.931,2.126,-17.438,-20.875,-21.188,3.109,3.195,8.688,0.025,-0.19,-0.144,-0.971,1,287.755,22.253,22.253,28.554,2,41.51902,-86.241211,246.240005,50.882,15.50807681,309.200012,11,48,59,28,12
1794,133.345383,0,-0.594,-2.324,1.652,21.882,18.708,-179.571,16.786,-4.588,1.119,-18.25,-22.438,-17.062,3.125,3.344,8.609,0.027,-0.188,-0.159,-0.969,1,269.869,21.55,21.55,28.554,2,41.519016,-86.241226,247.399994,50.7,15.45260591,309.600006,11,48,59,36,12
1795,133.458374,0,1.152,-2.168,5.023,21.848,19.049,-179.402,-20.031,-7.274,-1.119,-16.062,-25,-15.875,3.141,3.188,8.648,0.026,-0.188,-0.161,-0.969,1,253.035,20.867,20.867,28.554,2,41.519009,-86.241241,248.210007,49.755,15.16458397,310.399994,11,48,59,48,12
1796,133.543381,0,-0.027,-1.871,0.387,21.952,18.245,-179.144,-8.841,-2.574,-2.91,-17.938,-25.688,-16,3.172,2.914,8.727,0.023,-0.189,-0.154,-0.969,1,245.67,20.561,20.561,28.554,2,41.519009,-86.241257,248.509995,49.927,15.21700701,310.899994,11,48,59,56,12
1797,133.625381,0,-2.211,-4.191,-0.914,22.25,16.625,-178.358,-4.812,-4.029,-4.364,-18.688,-21.5,-18.875,3.195,2.68,8.805,0.014,-0.193,-0.139,-0.971,1,256.192,20.997,20.997,28.554,2,41.519001,-86.241264,249.320007,49.687,15.14385858,311.399994,11,48,59,64,12
1798,133.858383,0,0.984,-0.027,3.68,22.44,15.388,-177.958,-28.088,-6.491,-3.917,-18.625,-24.625,-19.938,3.203,2.531,8.844,0.009,-0.195,-0.128,-0.972,1,253.035,20.867,20.867,28.554,2,41.518993,-86.24131,250.490005,48.852,14.889363,312.899994,11,48,59,88,12
1799,133.952377,0,1.074,-0.891,6.469,22.643,14.168,-177.638,-17.345,-6.826,-0.448,-19.125,-21.875,-18.062,3.297,1.344,9.172,0.004,-0.197,-0.117,-0.973,1,259.348,21.126,21.126,28.554,2,41.51899,-86.241318,251.009995,48.7,14.84303566,313.5,11,48,59,96,12
1800,134.068375,0,1.285,0.012,5.672,23.525,9.503,-177.2,-14.548,-4.141,2.462,-19.062,-20.188,-22.5,3.352,1.125,9.227,0.007,0.205,0.076,0.976,1,277.234,21.842,21.842,28.554,2,41.518986,-86.241341,251.360001,48.011,14.63303871,314.299988,11,49,0,8,12
1801,134.143372,0,-2.164,-2.93,-0.246,23.719,9.344,-177.181,8.393,-8.729,1.455,-17.938,-16.75,-22.125,3.422,1,9.281,0.007,0.207,0.075,0.976,1,256.192,20.997,20.997,28.554,2,41.518978,-86.241348,251.139999,47.789,14.56537641,314.899994,11,49,0,16,12
1802,134.225372,0,-1.184,-1.543,0.285,24.475,10.06,-177.101,4.029,-9.512,5.819,-18.875,-15.688,-22.188,3.5,1.102,9.289,0.006,0.213,0.08,0.974,1,248.827,20.693,20.693,28.554,2,41.518974,-86.241371,251.729996,47.606,14.50960073,315.399994,11,49,0,24,12
1803,134.301376,0,-0.531,-0.293,8.934,24.975,11.633,-177.343,11.526,-7.722,0.448,-19.062,-16.875,-22.375,3.539,1.305,9.289,0.001,0.217,0.094,0.972,1,242.514,20.429,20.429,28.554,2,41.518974,-86.241386,252.029999,47.316,14.42121304,316,11,49,0,32,12
1804,134.498383,0,-3.676,-4.016,10.535,25.304,12.687,-177.307,5.819,-9.288,-0.224,-19.75,-18.625,-20.688,3.602,1.398,9.344,0.001,-0.22,-0.103,-0.97,1,227.784,19.799,19.799,28.554,2,41.518967,-86.241417,252.389999,44.651,13.60896068,317.700012,11,49,0,52,12
1805,134.588379,0,-3.234,-1.824,0.914,25.783,12.951,-177.327,5.036,-3.245,2.238,-20.875,-19.938,-19.562,3.734,1.43,9.641,0.003,-0.224,-0.105,-0.969,1,231.993,19.981,19.981,28.554,2,41.518967,-86.241425,252.919998,43.986,13.40627857,318.5,11,49,0,60,12
1806,134.663376,0,-4.105,-2.504,3.684,26.647,13.713,-177.65,5.595,-6.043,-0.224,-22.25,-21.938,-17.75,3.781,1.531,9.805,0.008,-0.231,-0.111,-0.966,1,222.524,19.569,19.569,28.554,2,41.518963,-86.24144,253.039993,43.046,13.11978055,319.200012,11,49,0,68,12
1807,134.975342,0,-3.426,-0.836,-0.207,27.077,15.102,-177.033,-55.953,-3.693,1.79,-22.812,-21.875,-16.125,3.859,-0.023,10.484,0.006,-0.235,-0.122,-0.964,1,274.078,21.718,21.718,28.554,2,41.518959,-86.24147,255.300003,40.278,12.27613532,321.899994,11,49,0,96,12
1808,135.028381,0,-2.371,-2.082,0.262,27.658,6.16,-175.683,-69.382,-7.274,1.455,-21.625,-20.188,-19.438,3.859,-0.164,10.484,0.024,0.24,0.043,0.969,1,263.556,21.297,21.297,28.554,2,41.518955,-86.241486,255.289993,39.809,12.1331911,322.700012,11,49,1,4,12
1809,135.067383,0,-2.844,-0.141,-1.703,27.843,3.431,-175.761,-51.253,-2.574,2.126,-22.562,-14.438,-22.25,3.883,-0.875,10.547,0.029,0.241,0.02,0.97,1,253.035,20.867,20.867,28.554,2,41.518955,-86.241493,255.270004,39.532,12.04876562,323.100006,11,49,1,8,12
1810,135.186371,0,1.352,3.891,5.27,28.054,0.69,-175.826,-49.239,-4.812,-0.448,-23.75,-15,-22.062,3.906,-1.203,10.539,0.034,0.242,-0.003,0.97,1,253.035,20.867,20.867,28.554,2,41.518951,-86.241508,255.009995,38.227,11.65102103,324.399994,11,49,1,20,12
1811,135.306381,0,-2.148,0.926,0.223,28.138,-2.43,-176.05,-55.617,-3.917,1.007,-24.312,-12.75,-23.75,3.898,-2.352,10.5,0.039,0.242,-0.029,0.969,1,231.993,19.981,19.981,28.554,2,41.518951,-86.241524,254.550003,37.635,11.47058824,325.600006,11,49,1,32,12
1812,135.381378,0,-1.988,3.863,-4.16,28.283,-9.109,-176.35,-47.672,-2.686,2.35,-24.812,-8,-26.438,3.914,-3.656,10.242,0.05,0.241,-0.085,0.966,1,242.514,20.429,20.429,28.554,2,41.518948,-86.241539,254.009995,37.081,11.30173728,326.5,11,49,1,40,12
1813,135.578384,0,0.043,6.52,-0.586,28.512,-16.787,-176.788,-51.924,-1.679,4.252,-26.25,-2,-28.812,3.906,-4.477,9.961,0.063,0.24,-0.148,0.957,1,235.149,20.116,20.116,28.554,2,41.518944,-86.241562,251.410004,36.609,11.1578787,328.5,11,49,1,60,12
1814,135.660385,0,0.902,8.254,4.871,28.61,-20.917,-177.267,-44.315,-6.602,8.617,-25.812,0.688,-29.062,3.898,-6.258,9,0.068,0.239,-0.182,0.952,1,222.524,19.569,19.569,28.554,2,41.51894,-86.24157,250.550003,36.519,11.13044803,329.299988,11,49,1,68,12
1815,135.786377,0,-0.188,8.004,0.152,28.718,-32.807,-179.83,-41.293,-9.064,12.757,-26.125,9.375,-30,3.867,-6.797,8.586,0.071,0.237,-0.274,0.929,1,208.846,18.958,18.958,28.554,2,41.518936,-86.241585,247.679993,36.023,10.97927461,330.600006,11,49,1,80,12
1816,135.861374,0,-2.152,8.621,3.219,28.334,-38.068,178.415,-46.329,-3.805,15.667,-26.625,9.938,-29.312,3.727,-7.828,7.617,0.067,0.236,-0.313,0.918,1,215.159,19.242,19.242,28.554,2,41.518932,-86.241592,246.369995,36.035,10.98293203,331.399994,11,49,1,88,12
1817,135.950378,0,-4.266,9.215,-0.695,26.87,-46.495,175.816,-84.825,-10.407,8.393,-30.188,15.688,-29.062,3.664,-8.578,6.586,0.059,0.227,-0.376,0.896,1,215.159,19.242,19.242,28.554,2,41.518929,-86.2416,244.119995,35.863,10.93050899,332.200012,11,49,1,96,12
1818,136.074371,0,-3.738,9.27,-1.793,26.407,-56.946,174.571,-100.38,-7.945,1.007,-29.812,20.5,-27.25,3.672,-9.133,5.539,0.068,0.223,-0.454,0.86,1,212.003,19.101,19.101,28.554,2,41.518925,-86.241615,238.729996,35.672,10.87229503,333.299988,11,49,2,8,12
1819,136.140381,0,-0.496,10.699,9.227,26.678,-69.123,173.572,-99.484,-11.302,-0.56,-29.688,24.312,-24.812,3.719,-9.641,4.023,0.086,0.221,-0.54,0.807,1,208.846,18.958,18.958,28.554,2,41.518921,-86.241623,236.190002,35.984,10.96738799,334,11,49,2,16,12
1820,136.346375,0,-3.094,6.145,2.062,26.728,-72.144,173.115,-63.563,-10.967,3.805,-33.438,27.562,-17.438,3.711,-9.758,3.336,0.089,0.221,-0.561,0.793,1,212.003,19.101,19.101,28.554,2,41.518906,-86.241646,228.75,37.528,11.43797623,335.600006,11,49,2,36,12
1821,136.419373,0,0.664,7.43,10.883,26.589,-76.408,172.159,54.386,-10.072,16.45,-33.375,30.312,-17.562,3.406,-9.266,3.617,0.09,0.221,-0.588,0.773,1,212.003,19.101,19.101,28.554,2,41.518902,-86.241653,226.160004,38.215,11.64736361,336.100006,11,49,2,44,12
1822,136.500381,0,0.441,4.219,3.938,23.85,-73.025,168.647,62.443,-4.364,23.612,-34.312,30.812,-16.375,3.125,-8.844,4.422,0.045,0.223,-0.563,0.795,1,194.116,18.277,18.277,28.554,2,41.51889,-86.241661,223.25,39.078,11.91039317,336.700012,11,49,2,52,12
1823,136.625381,0,0.918,4.957,3.84,21.536,-68.437,167.336,74.417,-2.91,33.46,-32.812,30,-19.188,2.781,-8.383,5.172,0.015,0.214,-0.532,0.819,1,194.116,18.277,18.277,28.554,2,41.518879,-86.241669,221.009995,39.826,12.13837245,337.5,11,49,2,64,12
