Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
4884,291.015503,0,0.692,0.218,-3.819,-6.865,-1.355,186.314,-8.393,2.798,8.393,-31.875,5.125,22.375,-3.819,0.795,-32.116,0.008,0.997,-0.054,-0.060,1,-32.382,-4.311,-23.344,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4885,291.061493,0,0.243,-0.474,-3.191,-6.940,-1.431,186.011,-7.050,-12.086,-10.631,-31.875,5.125,22.375,-3.870,0.846,-32.116,0.009,0.997,-0.052,-0.061,1,-34.878,-4.269,-24.227,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4886,291.112488,0,-1.461,3.499,0.449,-8.157,-1.710,185.854,6.379,-21.262,2.014,-31.875,5.125,22.375,-4.409,1.025,-32.116,0.011,0.996,-0.050,-0.072,1,-32.664,-4.286,-23.445,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4887,291.175171,0,-0.590,2.781,0.833,-7.837,-1.106,185.588,2.574,24.395,-13.876,-31.875,5.125,22.375,-4.511,0.718,-32.168,0.006,0.996,-0.048,-0.069,1,-33.874,-4.328,-23.875,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4888,291.226624,0,-1.064,0.564,-0.743,-6.807,-1.304,185.180,-3.021,19.248,2.462,-31.875,5.125,22.375,-3.819,0.820,-32.296,0.009,0.997,-0.044,-0.060,1,-33.183,-4.288,-23.631,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4889,291.272491,0,-0.282,1.307,1.986,-5.783,-2.062,185.289,-33.572,18.912,9.624,-31.875,5.125,22.375,-3.101,1.461,-32.398,0.016,0.998,-0.045,-0.051,1,-33.280,-4.331,-23.665,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4890,291.336487,0,2.217,-1.679,4.562,-4.808,-3.464,186.017,-22.157,30.550,17.122,-31.875,5.125,22.375,-2.666,2.051,-32.424,0.028,0.997,-0.051,-0.043,1,-35.485,-4.297,-24.437,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4891,291.405182,0,1.115,-2.499,3.178,-3.158,-4.705,186.414,-9.736,10.855,-5.483,-31.875,5.125,22.375,-1.538,2.948,-32.450,0.039,0.997,-0.055,-0.030,1,-36.456,-4.318,-24.769,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4892,291.464783,0,0.013,-0.769,4.780,-2.107,-5.703,186.706,-17.457,13.653,-0.895,-31.875,5.125,22.375,-1.077,3.435,-32.424,0.049,0.997,-0.057,-0.021,1,-35.643,-4.313,-24.491,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4893,291.509491,0,-3.089,-0.320,1.243,-1.686,-6.480,186.032,-14.995,0.112,1.567,-31.875,5.125,22.375,-0.923,3.845,-32.398,0.056,0.997,-0.052,-0.018,1,-34.616,-4.333,-24.136,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4894,291.594971,0,-3.383,0.115,3.447,-2.034,-7.603,186.469,-19.360,-11.079,1.902,-31.875,5.125,22.375,-1.077,4.280,-32.321,0.065,0.996,-0.055,-0.021,1,-34.307,-4.309,-24.028,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4895,291.658478,0,2.768,-3.883,1.256,-1.724,-8.449,185.741,-2.238,-6.602,3.805,-31.875,5.125,22.375,-0.948,4.870,-32.219,0.073,0.996,-0.049,-0.019,1,-34.081,-4.309,-23.948,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4896,291.733368,0,-3.178,-0.103,3.870,-2.415,-9.262,185.925,-15.219,-4.141,-6.938,-31.875,5.125,22.375,-1.410,5.460,-32.039,0.080,0.995,-0.050,-0.025,1,-33.571,-4.320,-23.769,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4897,291.781494,0,0.871,-1.141,1.077,-2.285,-9.720,185.947,-2.910,-13.653,8.281,-31.875,5.125,22.375,-1.282,5.536,-31.988,0.084,0.995,-0.050,-0.024,1,-32.592,-4.286,-23.420,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4898,291.852631,0,-2.576,-0.154,2.884,-2.290,-10.114,186.224,-7.610,11.638,1.119,-31.875,5.125,22.375,-1.358,5.716,-31.911,0.087,0.995,-0.052,-0.025,1,-33.136,-4.333,-23.614,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4899,291.899506,0,0.154,0.551,2.717,-2.971,-9.738,186.471,5.931,-4.700,5.483,-31.875,5.125,22.375,-1.717,5.511,-31.886,0.083,0.995,-0.054,-0.031,1,-33.037,-4.292,-23.579,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4900,291.953979,0,1.153,1.141,-1.666,-2.694,-9.183,186.353,15.443,2.686,-6.491,-31.875,5.125,22.375,-1.589,5.280,-31.860,0.079,0.995,-0.053,-0.028,1,-34.437,-4.280,-24.073,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4901,292.014709,0,-1.833,-0.192,-0.051,-3.530,-8.437,186.332,9.176,-23.165,-6.155,-31.875,5.125,22.375,-2.025,4.767,-31.860,0.072,0.995,-0.053,-0.035,1,-34.229,-4.305,-24.000,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4902,292.080505,0,0.615,1.217,0.295,-4.301,-8.044,186.452,8.952,-9.400,1.007,-31.875,5.125,22.375,-2.538,4.511,-31.834,0.068,0.995,-0.053,-0.041,1,-34.064,-4.272,-23.942,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4903,292.134491,0,-1.410,0.474,0.397,-4.923,-7.551,185.940,17.681,-4.700,-2.126,-31.875,5.125,22.375,-2.819,4.255,-31.783,0.063,0.996,-0.049,-0.046,1,-33.489,-4.307,-23.739,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4904,292.178497,0,0.397,-1.153,-3.242,-5.213,-6.647,185.944,12.869,-5.931,4.588,-31.875,5.125,22.375,-3.025,3.665,-31.809,0.055,0.996,-0.049,-0.048,1,-34.509,-4.278,-24.098,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4905,292.242249,0,-0.372,0.308,-1.256,-5.651,-5.944,185.877,7.722,-4.252,-4.588,-31.875,5.125,22.375,-3.025,3.665,-31.809,0.049,0.996,-0.049,-0.052,1,-32.733,-4.274,-23.470,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4906,292.294128,0,0.384,-1.974,-1.615,-5.967,-5.505,185.877,14.324,-8.841,1.231,-31.875,5.125,22.375,-3.204,3.358,-31.783,0.045,0.996,-0.049,-0.054,1,-34.595,-4.298,-24.128,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4907,292.338501,0,1.794,0.590,-2.191,-6.172,-5.716,185.935,10.183,-7.610,-10.072,-31.875,5.125,22.375,-3.537,3.178,-31.732,0.047,0.996,-0.049,-0.056,1,-33.857,-4.300,-23.870,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4908,292.422668,0,0.256,-0.987,-2.320,-6.407,-5.483,185.344,-9.848,5.371,2.462,-31.875,5.125,22.375,-3.665,3.050,-31.732,0.045,0.996,-0.044,-0.058,1,-34.175,-4.338,-23.981,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4909,292.502655,0,2.794,0.384,1.576,-6.548,-5.425,185.067,0.224,-6.938,-6.602,-31.875,5.125,22.375,-3.640,3.050,-31.732,0.045,0.996,-0.041,-0.059,1,-34.915,-4.338,-24.240,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4910,292.566406,0,2.461,-0.410,-1.794,-5.693,-5.675,185.115,0.895,4.029,-7.050,-31.875,5.125,22.375,-3.204,3.178,-31.758,0.047,0.997,-0.042,-0.052,1,-33.637,-4.303,-23.792,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4911,292.623230,0,0.679,0.359,2.832,-5.513,-6.035,184.913,-0.671,6.155,-7.050,-31.875,5.125,22.375,-3.050,3.383,-31.732,0.050,0.997,-0.040,-0.050,1,-34.242,-4.330,-24.005,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4912,292.679504,0,-2.371,0.871,-1.038,-5.403,-5.825,184.307,-0.112,-0.336,-10.855,-31.875,5.125,22.375,-3.025,3.255,-31.758,0.049,0.997,-0.035,-0.049,1,-32.976,-4.317,-23.557,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4913,292.734528,0,3.230,-0.513,0.320,-4.878,-6.089,184.242,-6.826,15.107,8.952,-31.875,5.125,22.375,-2.819,3.358,-31.732,0.051,0.997,-0.035,-0.044,1,-32.834,-4.323,-23.506,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4914,292.795288,0,-1.871,-0.820,-0.128,-4.417,-6.085,184.084,-5.931,4.924,-16.114,-31.875,5.125,22.375,-2.409,3.409,-31.783,0.052,0.997,-0.034,-0.040,1,-33.202,-4.324,-23.638,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4915,292.862762,0,1.743,0.077,-0.782,-4.331,-6.562,183.817,1.231,0.448,-0.112,-31.875,5.125,22.375,-2.435,3.640,-31.758,0.056,0.997,-0.031,-0.040,1,-33.561,-4.300,-23.765,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4916,292.920502,0,0.590,1.358,1.679,-4.147,-6.990,183.626,-10.072,-3.917,-2.462,-31.875,5.125,22.375,-2.281,3.896,-31.706,0.060,0.997,-0.029,-0.038,1,-32.923,-4.355,-23.538,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4917,292.982574,0,1.820,-0.384,0.141,-4.573,-6.955,183.441,-5.483,-1.343,-12.869,-31.875,5.125,22.375,-2.435,4.024,-31.681,0.059,0.997,-0.028,-0.042,1,-33.644,-4.319,-23.794,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4918,293.036865,0,-1.551,0.705,-0.615,-4.648,-7.308,182.759,-1.790,-8.169,-9.624,-31.875,5.125,22.375,-2.563,4.050,-31.655,0.063,0.997,-0.021,-0.042,1,-32.172,-4.332,-23.268,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4919,293.091888,0,0.346,0.602,0.590,-4.770,-7.593,182.632,-4.364,-4.588,-2.350,-31.875,5.125,22.375,-2.589,4.178,-31.655,0.065,0.997,-0.020,-0.043,1,-34.024,-4.336,-23.928,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4920,293.153503,0,-0.730,-0.051,-2.525,-5.247,-7.161,182.440,7.498,-5.148,-4.700,-31.875,5.125,22.375,-2.871,3.973,-31.655,0.061,0.997,-0.018,-0.047,1,-33.583,-4.343,-23.773,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4921,293.212067,0,0.513,0.295,-0.666,-4.941,-7.423,182.643,3.805,6.043,2.910,-31.875,5.125,22.375,-2.640,4.101,-31.629,0.064,0.997,-0.020,-0.044,1,-33.876,-4.332,-23.876,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4922,293.291748,0,2.345,0.320,0.500,-4.985,-7.401,182.287,-1.455,-1.790,-6.938,-31.875,5.125,22.375,-2.717,4.127,-31.629,0.064,0.997,-0.017,-0.045,1,-33.198,-4.312,-23.636,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4923,293.371460,0,-3.050,0.910,1.371,-4.716,-7.198,182.282,6.155,-3.917,-11.414,-31.875,5.125,22.375,-2.563,3.999,-31.655,0.062,0.997,-0.017,-0.042,1,-33.734,-4.345,-23.826,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4924,293.433502,0,2.602,0.192,0.500,-4.820,-7.367,182.247,2.798,4.252,10.967,-31.875,5.125,22.375,-2.666,4.101,-31.655,0.063,0.997,-0.017,-0.043,1,-32.301,-4.301,-23.315,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4925,293.490387,0,-0.461,-0.282,-2.243,-4.671,-7.058,182.133,1.007,-3.245,-6.938,-31.875,5.125,22.375,-2.589,3.947,-31.681,0.061,0.997,-0.016,-0.042,1,-33.870,-4.323,-23.874,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4926,293.537506,0,-0.769,0.320,0.500,-4.772,-7.326,182.137,-6.379,3.469,4.812,-31.875,5.125,22.375,-2.589,4.101,-31.655,0.063,0.997,-0.016,-0.043,1,-33.793,-4.321,-23.847,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4927,293.587494,0,-0.564,0.551,-2.166,-4.757,-7.335,182.031,1.007,-6.379,-7.274,-31.875,5.125,22.375,-2.538,4.101,-31.629,0.063,0.997,-0.015,-0.043,1,-35.560,-4.301,-24.462,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4928,293.651276,0,1.217,-0.564,0.192,-4.762,-7.520,181.913,-4.476,5.036,2.462,-31.875,5.125,22.375,-2.640,4.178,-31.629,0.065,0.997,-0.014,-0.043,1,-34.447,-4.294,-24.076,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4929,293.713531,0,-3.499,0.449,-1.166,-5.040,-7.344,181.769,2.574,-6.267,-8.281,-31.875,5.125,22.375,-2.691,4.127,-31.629,0.063,0.997,-0.013,-0.045,1,-33.098,-4.267,-23.600,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4930,293.780426,0,0.871,0.449,-1.294,-4.951,-7.510,181.918,8.729,-11.526,3.133,-31.875,5.125,22.375,-2.819,4.101,-31.629,0.065,0.997,-0.014,-0.044,1,-32.892,-4.296,-23.527,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4931,293.827667,0,-0.410,0.154,-0.910,-5.422,-7.101,181.536,-2.462,-2.574,4.812,-31.875,5.125,22.375,-2.973,3.999,-31.629,0.061,0.997,-0.010,-0.048,1,-32.691,-4.332,-23.455,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4932,293.899506,0,-1.128,0.705,-1.410,-5.647,-7.250,182.189,-1.567,-6.714,10.407,-31.875,5.125,22.375,-3.076,4.050,-31.629,0.062,0.997,-0.016,-0.050,1,-31.696,-4.278,-23.095,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4933,293.945892,0,-0.077,0.051,0.974,-5.433,-7.273,181.896,-6.602,6.155,4.924,-31.875,5.125,22.375,-2.922,4.101,-31.629,0.063,0.997,-0.013,-0.048,1,-30.815,-4.290,-22.772,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4934,294.022491,0,-0.513,0.602,-0.013,-5.191,-7.382,181.928,-2.014,6.938,-4.364,-31.875,5.125,22.375,-2.871,4.127,-31.629,0.064,0.997,-0.014,-0.046,1,-32.725,-4.263,-23.467,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4935,294.101501,0,1.217,0.372,0.974,-4.964,-7.699,182.215,-4.364,-4.141,11.079,-31.875,5.125,22.375,-2.743,4.357,-31.655,0.066,0.997,-0.016,-0.044,1,-32.590,-4.283,-23.419,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4936,294.159973,0,-0.436,-0.666,-2.294,-4.862,-7.944,182.415,5.819,-6.714,0.112,-31.875,5.125,22.375,-2.819,4.434,-31.629,0.068,0.997,-0.018,-0.044,1,-31.803,-4.333,-23.134,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4937,294.219421,0,0.871,0.910,2.332,-4.999,-8.344,182.646,-14.324,3.245,3.805,-31.875,5.125,22.375,-2.768,4.665,-31.604,0.072,0.996,-0.020,-0.045,1,-33.440,-4.349,-23.722,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4938,294.266510,0,0.064,-0.449,-2.448,-5.045,-8.479,182.663,1.119,-2.126,-0.671,-31.875,5.125,22.375,-2.819,4.716,-31.604,0.073,0.996,-0.020,-0.046,1,-33.116,-4.301,-23.607,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4939,294.340088,0,1.282,-0.820,1.025,-5.126,-8.817,182.797,-5.595,-4.476,4.029,-31.875,5.125,22.375,-2.845,4.896,-31.578,0.076,0.996,-0.021,-0.046,1,-32.976,-4.312,-23.557,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4940,294.386261,0,-1.461,1.307,-0.859,-5.415,-8.931,182.945,1.007,-6.714,-5.931,-31.875,5.125,22.375,-3.050,4.973,-31.552,0.077,0.996,-0.022,-0.049,1,-34.229,-4.309,-24.000,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4941,294.440033,0,0.577,-0.141,0.295,-5.428,-8.902,183.050,0.448,-0.448,14.772,-31.875,5.125,22.375,-3.050,4.947,-31.578,0.076,0.996,-0.023,-0.049,1,-32.357,-4.264,-23.335,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4942,294.503174,0,-2.256,0.038,-0.718,-6.020,-8.566,183.521,9.064,-10.631,-0.112,-31.875,5.125,22.375,-3.358,4.767,-31.578,0.073,0.995,-0.027,-0.055,1,-33.712,-4.306,-23.818,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4943,294.559692,0,-0.295,0.320,1.602,-5.677,-8.397,183.458,5.819,-5.371,1.790,-31.875,5.125,22.375,-3.281,4.614,-31.629,0.072,0.996,-0.026,-0.052,1,-34.240,-4.325,-24.004,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4944,294.621490,0,1.205,-0.359,1.999,-5.822,-7.977,184.071,15.667,12.645,4.252,-31.875,5.125,22.375,-3.332,4.537,-31.655,0.068,0.996,-0.032,-0.053,1,-34.367,-4.285,-24.049,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4945,294.678192,0,0.910,-0.487,-1.461,-5.544,-7.421,183.974,5.819,-8.505,6.155,-31.875,5.125,22.375,-3.204,4.075,-31.706,0.063,0.996,-0.031,-0.050,1,-33.279,-4.323,-23.665,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4946,294.728851,0,-0.295,-1.064,0.551,-5.473,-7.248,184.207,1.119,2.014,0.783,-31.875,5.125,22.375,-3.050,4.075,-31.706,0.061,0.996,-0.034,-0.050,1,-31.638,-4.306,-23.074,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
4947,294.789185,0,0.884,0.525,-0.961,-5.501,-7.182,184.008,3.469,-4.700,-11.974,-31.875,5.125,22.375,-3.101,4.024,-31.706,0.061,0.996,-0.032,-0.050,1,-31.112,-4.291,-22.881,0.000,2,0.000000,0.000000,0.000000,0.000,0.000000,0,0,0,0,0,3,GPS_HOMING,AP_HDG_SEL_GPS,311.581,-30.000,-20.000,4,20,15,20,ROLL_LEFT
