Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
961,77.633415,0,-0.038,-0.013,0.218,2.606,-3.757,298.297,0.000,0.000,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.016,-0.858,1,-38.398,-16.373,-24.680,0.000,2,41.519650,-86.240005,272.690002,2.795,249.199997,18,54,33,92,4,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
962,77.692009,0,0.090,-0.013,-0.154,2.602,-3.763,298.297,0.000,0.000,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.746,-16.370,-24.469,0.000,2,41.519650,-86.240005,273.709991,2.884,249.300003,18,54,33,96,4,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
963,77.782684,0,0.090,-0.013,0.090,2.602,-3.763,298.297,0.000,0.000,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.659,-16.340,-24.441,0.000,2,41.519650,-86.240013,276.170013,3.070,249.399994,18,54,34,8,4,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
964,77.852013,0,-0.038,-0.013,-0.154,2.602,-3.763,298.297,0.000,0.112,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.158,-16.330,-24.602,0.000,2,41.519650,-86.240013,277.220001,3.060,249.399994,18,54,34,12,4,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
965,77.927010,0,0.090,-0.013,0.090,2.593,-3.765,298.297,0.000,-0.224,0.112,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.006,-16.459,-24.554,0.000,2,41.519650,-86.240013,278.440002,2.883,249.500000,18,54,34,20,4,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
966,78.004372,0,-0.038,-0.013,-0.038,2.589,-3.771,298.297,-0.224,0.112,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.467,-16.392,-24.379,0.000,2,41.519650,-86.240013,0.000000,2.395,249.600006,18,54,34,28,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
967,78.070320,0,-0.038,-0.013,-0.038,2.585,-3.778,298.293,-0.112,0.000,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.396,-16.369,-24.679,0.000,2,41.519646,-86.240013,0.000000,2.125,249.800003,18,54,34,36,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
968,78.146133,0,-0.038,-0.013,-0.154,2.585,-3.778,298.293,0.224,0.112,0.112,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.443,-16.344,-24.371,0.000,2,41.519646,-86.240013,0.000000,2.233,249.899994,18,54,34,44,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
969,78.200294,0,-0.038,-0.013,-0.038,2.579,-3.774,298.294,0.000,0.000,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.371,-16.327,-24.671,0.000,2,41.519646,-86.240013,0.000000,2.366,250.000000,18,54,34,48,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
970,78.309090,0,-0.038,-0.013,-0.038,2.579,-3.774,298.288,0.000,0.000,-0.112,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.174,-16.361,-24.608,0.000,2,41.519646,-86.240013,0.000000,2.250,250.500000,18,54,34,60,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
971,78.359398,0,0.090,-0.013,-0.038,2.579,-3.774,298.288,-0.336,0.000,0.000,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.583,-16.339,-24.416,0.000,2,41.519646,-86.240013,0.000000,2.218,250.699997,18,54,34,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
972,78.430321,0,-0.064,-0.013,-0.154,2.582,-3.784,298.287,-0.112,-0.112,0.112,-31.875,5.125,22.375,1.435,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.793,-16.323,-24.484,0.000,2,41.519650,-86.240013,0.000000,2.027,251.100006,18,54,34,72,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
973,78.479034,0,0.064,-0.013,-0.038,2.578,-3.790,298.287,-0.112,0.000,0.112,-31.875,5.125,22.375,1.461,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.005,-16.309,-24.553,0.000,2,41.519650,-86.240013,291.399994,1.966,251.300003,18,54,34,76,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
974,78.540016,0,-0.064,-0.013,0.115,2.578,-3.790,298.287,0.224,0.000,0.112,-31.875,5.125,22.375,1.461,-2.127,32.065,0.512,-0.036,0.017,-0.858,1,-37.375,-16.353,-24.349,0.000,2,41.519650,-86.240005,298.869995,1.919,251.600006,18,54,34,80,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
975,78.602051,0,0.064,-0.013,0.115,2.582,-3.784,298.287,-0.112,0.000,-0.112,-31.875,5.125,22.375,1.461,-2.127,32.065,0.512,-0.036,0.017,-0.858,1,-38.097,-16.347,-24.583,0.000,2,41.519650,-86.240005,311.899994,1.880,252.000000,18,54,34,88,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
976,78.662453,0,-0.064,-0.013,0.090,2.584,-3.793,298.281,-0.224,0.112,0.112,-31.875,5.125,22.375,1.461,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.269,-16.403,-24.638,0.000,2,41.519650,-86.240005,317.100006,1.877,252.199997,18,54,34,92,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
977,78.713470,0,-0.064,-0.013,-0.038,2.584,-3.793,298.287,-0.112,0.000,-0.112,-31.875,5.125,22.375,1.461,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.375,-16.355,-24.349,0.000,2,41.519650,-86.240005,327.140015,1.823,252.399994,18,54,35,0,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
978,78.827721,0,-0.769,-1.666,-0.756,2.584,-3.793,298.287,0.671,-0.112,0.000,-31.875,5.125,22.375,1.410,-2.102,32.091,0.512,-0.036,0.017,-0.858,1,-37.821,-16.380,-24.494,0.000,2,41.519653,-86.240005,334.440002,2.076,253.100006,18,54,35,12,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
979,78.881134,0,0.269,-0.384,1.653,2.568,-3.792,298.272,0.000,0.224,-0.112,-31.875,5.125,22.375,1.384,-2.127,32.039,0.512,-0.036,0.017,-0.858,1,-38.161,-16.331,-24.603,0.000,2,41.519653,-86.240005,335.829987,2.113,253.300003,18,54,35,16,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
980,78.951462,0,-0.115,-0.179,-1.512,2.556,-3.785,298.273,-0.112,-0.112,-0.560,-31.875,5.125,22.375,1.384,-2.127,32.039,0.512,-0.036,0.017,-0.858,1,-37.882,-16.356,-24.513,0.000,2,41.519653,-86.239998,336.119995,2.074,253.399994,18,54,35,20,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
981,79.031036,0,0.013,-0.410,-1.012,2.544,-3.778,298.273,0.448,0.000,0.671,-31.875,5.125,22.375,1.384,-2.076,32.065,0.512,-0.036,0.017,-0.858,1,-38.179,-16.369,-24.609,0.000,2,41.519653,-86.239998,337.309998,2.015,253.600006,18,54,35,28,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
982,79.080956,0,0.141,0.218,0.871,2.544,-3.778,298.273,0.336,-0.224,0.112,-31.875,5.125,22.375,1.384,-2.102,32.065,0.512,-0.036,0.017,-0.858,1,-37.503,-16.321,-24.390,0.000,2,41.519653,-86.239998,337.980011,1.983,253.800003,18,54,35,32,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
983,79.133011,0,0.269,-0.179,-1.141,2.538,-3.774,298.273,-0.224,-0.336,-0.560,-31.875,5.125,22.375,1.384,-2.076,32.065,0.512,-0.036,0.017,-0.858,1,-37.949,-16.345,-24.535,0.000,2,41.519653,-86.239998,341.279999,2.017,254.199997,18,54,35,40,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
984,79.227798,0,0.141,-0.179,-1.141,2.541,-3.768,298.273,0.000,-0.112,-0.112,-31.875,5.125,22.375,1.384,-2.076,32.065,0.512,-0.036,0.017,-0.858,1,-37.383,-16.367,-24.351,0.000,2,41.519657,-86.239998,347.070007,2.177,254.699997,18,54,35,52,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
985,79.303902,0,0.141,-0.308,-1.012,2.529,-3.761,298.274,-0.336,0.112,0.000,-31.875,5.125,22.375,1.384,-2.076,32.065,0.512,-0.036,0.017,-0.858,1,-37.949,-16.345,-24.535,0.000,2,41.519657,-86.239998,349.600006,2.252,255.000000,18,54,35,60,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
986,79.382774,0,0.384,0.090,0.397,2.526,-3.767,298.280,0.112,0.224,0.112,-31.875,5.125,22.375,1.384,-2.102,32.039,0.512,-0.036,0.017,-0.858,1,-38.031,-16.360,-24.562,0.000,2,41.519657,-86.239998,348.230011,2.321,255.399994,18,54,35,68,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
987,79.464783,0,0.141,0.192,0.269,2.520,-3.763,298.284,-0.112,0.112,0.336,-31.875,5.125,22.375,1.384,-2.076,32.039,0.512,-0.036,0.017,-0.858,1,-37.734,-16.352,-24.466,0.000,2,41.519657,-86.239998,346.690002,2.552,255.699997,18,54,35,76,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
988,79.587776,0,0.269,0.064,0.115,2.518,-3.754,298.274,0.112,0.000,0.112,-31.875,5.125,22.375,1.384,-2.076,32.065,0.512,-0.036,0.017,-0.858,1,-37.523,-16.361,-24.397,0.000,2,41.519657,-86.239998,344.940002,2.999,256.299988,18,54,35,88,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
989,79.675667,0,0.013,-0.308,-0.256,2.518,-3.754,298.274,0.000,-0.224,0.336,-31.875,5.125,22.375,1.435,-2.102,32.142,0.512,-0.036,0.017,-0.858,1,-37.521,-16.354,-24.396,0.000,2,41.519661,-86.239998,342.910004,3.234,256.500000,18,54,35,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
990,79.753014,0,0.090,0.090,0.064,2.521,-3.748,298.274,0.000,0.000,-0.112,-31.875,5.125,22.375,1.435,-2.102,32.116,0.512,-0.036,0.017,-0.858,1,-37.889,-16.369,-24.516,0.000,2,41.519661,-86.239998,341.739990,3.320,256.700012,18,54,36,4,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
991,79.827553,0,-0.038,-0.038,0.064,2.518,-3.754,298.284,0.000,-0.112,-0.112,-31.875,5.125,22.375,1.435,-2.102,32.116,0.512,-0.036,0.017,-0.858,1,-37.682,-16.391,-24.448,0.000,2,41.519665,-86.239998,341.160004,3.303,256.799988,18,54,36,12,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
992,79.910805,0,0.090,-0.154,-0.064,2.524,-3.758,298.280,-0.112,-0.112,0.112,-31.875,5.125,22.375,1.435,-2.102,32.116,0.512,-0.036,0.017,-0.858,1,-37.655,-16.335,-24.440,0.000,2,41.519665,-86.239998,339.839996,3.349,257.000000,18,54,36,20,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
993,80.009346,0,0.115,0.090,0.192,2.524,-3.757,298.284,0.000,0.112,0.000,-31.875,5.125,22.375,1.435,-2.102,32.116,0.512,-0.036,0.017,-0.858,1,-37.710,-16.304,-24.458,0.000,2,41.519665,-86.239998,339.589996,3.433,257.100006,18,54,36,24,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
994,80.075127,0,0.115,-0.038,0.320,2.530,-3.761,298.280,-0.112,0.000,0.112,-31.875,5.125,22.375,1.410,-2.102,32.116,0.512,-0.036,0.017,-0.858,1,-37.815,-16.364,-24.492,0.000,2,41.519669,-86.239998,339.779999,3.794,257.299988,18,54,36,36,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
995,80.136101,0,-0.013,-0.013,-0.064,2.529,-3.761,298.274,0.224,0.112,0.112,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-37.812,-16.356,-24.491,0.000,2,41.519669,-86.239998,340.209991,3.884,257.600006,18,54,36,40,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
996,80.187012,0,0.115,0.115,0.064,2.524,-3.758,298.274,0.112,0.000,0.000,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-38.250,-16.366,-24.632,0.000,2,41.519669,-86.239998,340.760010,3.973,257.799988,18,54,36,44,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
997,80.241463,0,-0.038,0.064,0.167,2.524,-3.758,298.274,-0.112,0.000,0.000,-31.875,5.125,22.375,1.435,-2.076,32.116,0.512,-0.036,0.017,-0.858,1,-37.821,-16.377,-24.494,0.000,2,41.519672,-86.239998,342.570007,4.106,258.100006,18,54,36,52,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
998,80.310753,0,-0.013,-0.038,-0.064,2.529,-3.761,298.274,0.112,0.000,0.112,-31.875,5.125,22.375,1.410,-2.102,32.116,0.512,-0.036,0.017,-0.858,1,-37.631,-16.290,-24.432,0.000,2,41.519672,-86.239990,344.350006,4.117,258.399994,18,54,36,60,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
999,80.382607,0,-0.013,-0.154,0.038,2.527,-3.752,298.274,0.000,0.000,0.112,-31.875,5.125,22.375,1.410,-2.102,32.142,0.512,-0.036,0.017,-0.858,1,-37.435,-16.332,-24.368,0.000,2,41.519672,-86.239990,344.820007,4.027,258.700012,18,54,36,68,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1000,80.469284,0,-0.013,-0.038,0.038,2.521,-3.748,298.274,0.000,0.112,0.000,-31.875,5.125,22.375,1.410,-2.102,32.142,0.512,-0.036,0.017,-0.858,1,-37.784,-16.303,-24.482,0.000,2,41.519672,-86.239990,344.959991,3.963,258.799988,18,54,36,72,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1001,80.543777,0,0.115,-0.038,-0.090,2.521,-3.748,298.274,0.112,0.112,0.112,-31.875,5.125,22.375,1.410,-2.102,32.142,0.512,-0.036,0.017,-0.858,1,-37.864,-16.321,-24.508,0.000,2,41.519672,-86.239990,342.570007,3.548,259.000000,18,54,36,84,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1002,80.675697,0,-0.013,-0.128,-0.064,2.521,-3.748,298.274,-0.224,0.000,0.000,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-38.018,-16.338,-24.557,0.000,2,41.519672,-86.239990,343.279999,3.369,259.200012,18,54,36,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1003,80.749634,0,-0.013,-0.013,-0.064,2.518,-3.754,298.274,0.224,0.000,0.112,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-37.716,-16.312,-24.460,0.000,2,41.519672,-86.239990,343.929993,3.322,259.399994,18,54,37,4,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1004,80.821465,0,0.013,-0.013,-0.179,2.518,-3.754,298.274,0.000,0.000,-0.112,-31.875,5.125,22.375,1.384,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-38.001,-16.307,-24.552,0.000,2,41.519672,-86.239990,344.140015,3.291,259.600006,18,54,37,12,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1005,80.909546,0,0.013,-0.013,-0.038,2.514,-3.760,298.274,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.867,-16.323,-24.508,0.000,2,41.519672,-86.239990,345.190002,3.249,259.799988,18,54,37,20,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1006,80.981430,0,0.013,-0.013,-0.038,2.504,-3.762,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.084,-16.325,-24.578,0.000,2,41.519676,-86.239983,345.959991,3.136,260.000000,18,54,37,28,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1007,81.068649,0,0.141,0.115,-0.038,2.504,-3.762,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-37.872,-16.334,-24.510,0.000,2,41.519676,-86.239983,347.890015,3.052,260.299988,18,54,37,36,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1008,81.149597,0,-0.013,-0.038,-0.038,2.501,-3.768,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-37.504,-16.327,-24.391,0.000,2,41.519676,-86.239983,350.260010,2.908,260.500000,18,54,37,44,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1009,81.230194,0,-0.013,0.115,-0.064,2.501,-3.768,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-38.445,-16.327,-24.695,0.000,2,41.519676,-86.239983,352.260010,2.700,260.700012,18,54,37,52,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1010,81.344833,0,-0.013,-0.013,-0.064,2.501,-3.768,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.410,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-37.121,-16.280,-24.266,0.000,2,41.519676,-86.239983,352.730011,2.290,261.000000,18,54,37,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1011,81.622955,0,-0.013,-0.038,-0.038,2.501,-3.768,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.410,-2.102,32.091,0.512,-0.036,0.017,-0.858,1,-38.213,-16.294,-24.620,0.000,2,41.519672,-86.239975,0.000000,0.923,261.799988,18,54,37,92,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1012,81.693016,0,-0.013,-0.038,0.038,2.501,-3.768,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.410,-2.102,32.142,0.512,-0.036,0.017,-0.858,1,-37.963,-16.369,-24.539,0.000,2,41.519672,-86.239975,0.000000,0.805,261.899994,18,54,37,96,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1013,81.782387,0,0.013,-0.038,-0.090,2.504,-3.762,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.102,32.142,0.512,-0.036,0.017,-0.858,1,-37.963,-16.366,-24.539,0.000,2,41.519672,-86.239975,0.000000,0.805,262.399994,18,54,38,8,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1014,81.862900,0,0.013,-0.013,-0.064,2.498,-3.759,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-38.383,-16.346,-24.675,0.000,2,41.519672,-86.239975,0.000000,0.991,262.700012,18,54,38,16,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1015,81.955742,0,0.013,-0.013,-0.038,2.495,-3.765,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.127,32.116,0.512,-0.036,0.017,-0.858,1,-38.594,-16.332,-24.743,0.000,2,41.519672,-86.239975,0.000000,1.149,263.100006,18,54,38,24,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1016,82.064980,0,0.013,-0.013,0.090,2.495,-3.765,298.275,0.000,0.000,0.000,-31.875,5.125,22.375,1.384,-2.127,32.091,0.512,-0.036,0.017,-0.858,1,-38.309,-16.342,-24.651,0.000,2,41.519672,-86.239975,0.000000,1.089,263.500000,18,54,38,36,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1017,82.149239,0,-0.295,-0.410,0.218,2.491,-3.771,298.275,-0.336,2.462,-1.455,-31.875,5.125,22.375,1.435,-2.102,32.091,0.512,-0.036,0.017,-0.858,1,-38.086,-16.329,-24.579,0.000,2,41.519672,-86.239975,0.000000,1.063,263.799988,18,54,38,44,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1018,82.229187,0,-0.243,0.372,0.846,2.458,-3.759,298.286,-0.112,1.119,-0.112,-31.875,5.125,22.375,1.384,-2.127,32.091,0.512,-0.035,0.017,-0.858,1,-37.367,-16.335,-24.346,0.000,2,41.519672,-86.239975,0.000000,1.264,264.000000,18,54,38,52,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1019,82.341339,0,0.243,-0.333,-0.282,2.453,-3.836,298.306,-2.798,-0.448,-1.007,-31.875,5.125,22.375,1.410,-2.179,32.091,0.512,-0.036,0.018,-0.858,1,-38.010,-16.323,-24.555,0.000,2,41.519672,-86.239975,0.000000,1.489,264.399994,18,54,38,64,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1020,82.421570,0,1.320,0.769,0.692,2.427,-3.938,298.418,2.126,3.133,-9.960,-31.875,5.125,22.375,1.333,-2.025,32.116,0.511,-0.036,0.019,-0.859,1,-38.284,-16.293,-24.643,0.000,2,41.519672,-86.239975,0.000000,1.273,264.500000,18,54,38,72,6,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1021,82.507446,0,-1.294,-1.525,0.692,2.227,-3.766,299.141,-2.910,-0.560,6.155,-31.875,5.125,22.375,1.307,-1.999,32.116,0.506,-0.033,0.018,-0.862,1,-37.726,-16.336,-24.463,0.000,2,41.519672,-86.239975,0.000000,1.021,264.700012,18,54,38,80,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1022,82.676384,0,-1.935,-1.897,1.499,2.061,-3.314,299.089,103.961,16.898,-23.724,-31.875,5.125,22.375,0.820,0.769,32.193,0.506,-0.030,0.016,-0.862,1,-37.700,-16.280,-24.454,0.000,2,41.519672,-86.239967,0.000000,0.667,264.899994,18,54,38,96,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1023,82.789253,0,-0.064,-0.769,-0.590,0.409,3.460,301.423,15.107,10.855,14.324,-31.875,5.125,22.375,-0.974,-1.897,32.168,0.489,0.012,-0.028,-0.872,1,-38.005,-16.311,-24.553,0.000,2,41.519672,-86.239967,0.000000,0.739,265.000000,18,54,39,8,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1024,82.864525,0,0.948,2.025,-0.256,-2.906,1.001,302.328,71.284,11.079,-42.412,-31.875,5.125,22.375,-1.615,0.641,32.193,0.482,0.026,0.005,-0.876,1,-38.072,-16.303,-24.575,0.000,2,41.519672,-86.239967,0.000000,0.925,265.100006,18,54,39,16,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
1025,82.947243,0,1.166,-1.230,0.615,-3.874,4.044,303.495,45.434,14.436,-16.114,-31.875,5.125,22.375,-2.230,2.666,32.039,0.472,0.046,-0.015,-0.880,1,-37.644,-16.316,-24.436,0.000,2,41.519672,-86.239967,0.000000,1.119,265.200012,18,54,39,24,5,3,GPS_HOMING,AP_HDG_SEL_GPS,190.822,-30.000,-20.000,4,23,40,20,ROLL_LEFT
